call_number,title,description,tags,image_path
14023162,Leaving Las Vegas,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.","VHS, drama",libib-sync/batch-0010/14023162.jpg
18320378,Licence to Kill,"James Bond adventure in which 007 relinquishes his licence to kill, disobeys his orders and goes on a mission of revenge when his best friend's wife is killed by a drug baron. A beautiful CIA pilot flies him to Sanchez's South American headquarters where, disguised as a hit man, Bond is hired by the villainous drug dealer.","VHS, action",libib-sync/batch-0010/18320378.jpg
10123770,Lifeguard,"Rick is a Los Angeles County lifeguard who is in his thirties. At his 15-year high school reunion, he sees his old girlfriend who is now a divorced mother. After falling in love with her, Rick considers changing his career and lifestyle.","VHS, drama",libib-sync/batch-0010/10123770.jpg
08165626,Lilies,"When a bishop comes to a prison to hear the confession of an old friend, he is forced to watch a play, performed by the inmates, about their youth together, love and betrayal.","DVD, drama",libib-sync/batch-0010/08165626.jpg
38247930,Limo Ride,"Ten friends hire a limousine to take them to a party, only to be kidnapped, stripped and left for dead on the side of the road.","VHS, action",libib-sync/batch-0010/38247930.jpg
67438842,Logan,"In the near future, a weary Logan (Hugh Jackman) cares for an ailing Professor X (Patrick Stewart) at a remote outpost on the Mexican border. His plan to hide from the outside world gets upended when he meets a young mutant (Dafne Keen) who is very much like him. Logan must now protect the girl and battle the dark forces that want to capture her.","Blu-Ray, action",libib-sync/batch-0010/67438842.jpg
94502650,Lord Of War,An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,"Blu-Ray, action",libib-sync/batch-0010/94502650.jpg
68746746,Lost in Space,"Fast and furious space adventure in which a dying Earth depends on one all-American family for its salvation. On their way to colonise a new world, the family run into some unexpected problems. Soon, they find themselves lost in space with little more than a psychotic villain and a variety of unwholesome aliens for company.","DVD, sci-fi",libib-sync/batch-0010/68746746.jpg
89386234,Lost in Space,"Fast and furious space adventure in which a dying Earth depends on one all-American family for its salvation. On their way to colonise a new world, the family run into some unexpected problems. Soon, they find themselves lost in space with little more than a psychotic villain and a variety of unwholesome aliens for company.","VHS, sci-fi",libib-sync/batch-0010/89386234.jpg
38215162,Mad Ron's Prevues From Hell,A deranged projectionist shows a theatre full of zombies horror trailers from his collection.,"VHS, horror",libib-sync/batch-0010/38215162.jpg
94699258,Malevolence 2: Berevement,"Martin Bristol, a six-year-old, is abducted from his backyard swing and forced to witness the brutal crimes of a deranged madman.","Blu-Ray, horror",libib-sync/batch-0010/94699258.jpg
94666490,Malevolence,"Bank robbers (Brandon Johnson, Heather Magee) take two hostages to a rural farmhouse where a serial killer lurks.","Blu-Ray, horror",libib-sync/batch-0010/94666490.jpg
78328826,Marley & Me,"Newlyweds John and Jenny Grogan leave behind snowy Michigan and move to Florida, where they buy their first home and find jobs at competing newspapers. Soon afterward, the Grogans adopt Marley, a yellow Labrador pup. But Marley soon grows up to be a mischievous handful. Still, even while he's destroying the furniture and failing obedience school, he always manages to bring out the best in John, Jenny and their growing family.","DVD, kids-family",libib-sync/batch-0010/78328826.jpg
88337658,MASH,"Irreverent black comedy following the exploits of a host of offbeat characters at a medical unit during the Korean War, including surgeons Hawkeye Pierce and Trapper John McIntyre who create havoc with their martini parties and practical jokes while the war rages around them. The film spawned a successful television series and won an Oscar for best screenplay.","VHS, comedy",libib-sync/batch-0010/88337658.jpg
11729402,Mask,A significantly deformed but highly intelligent teenage boy and his biker gang mother attempt to live as normal a life as possible under the circumstances.,"VHS, drama",libib-sync/batch-0010/11729402.jpg
52504058,Matrix Reloaded,"Freedom fighters Neo (Keanu Reeves), Trinity (Carrie-Anne Moss) and Morpheus (Laurence Fishburne) continue to lead the revolt against the Machine Army, unleashing their arsenal of extraordinary skills and weaponry against the systematic forces of repression and exploitation. In their quest to save the human race from extinction, they gain greater insight into the construct of The Matrix and Neo's pivotal role in the fate of mankind.","DVD, sci-fi",libib-sync/batch-0010/52504058.jpg
07411962,Maurice,"In 1909, Maurice Hall (James Wilby) enters Cambridge, where he befriends wealthy Clive Durham (Hugh Grant). Clive confesses he is sexually attracted to Maurice, who realizes he is a homosexual when he begins to return Clive's feelings. The two embark on an intense but chaste affair to avoid tarnishing Clive's reputation, but eventually the relationship ends, and Clive marries Anne (Phoebe Nicholls). While visiting Clive, Maurice is drawn toward his friend's servant, Alec Scudder (Rupert Graves).","DVD, drama",libib-sync/batch-0010/07411962.jpg
27665914,Mega Shark vs Giant Octopus,"Strange things are afoot in the depths of the sea. First a passenger plane vanishes over the Pacific Ocean. Then an oil platform is obliterated. Marine biologist Emma MacNeil is dispatched to investigate the phenomena, and, with the help of Japanese scientist Seiji Shimada, she makes a discovery that will rock the world: An enormous prehistoric shark and a giant octopus have been awakened from their icy slumbers -- and they're hungry.","DVD, sci-fi",libib-sync/batch-0010/27665914.webp
34644986,Men of Honor,"Carl Brashear is an ambitious sharecropper who joins the U.S. Navy to become the world's first black master diver. But as he works through diving training, the bitter and racist Master Chief Billy Sunday sets out to make Carl's journey as difficult as possible. Despite the entire Navy doubting his potential and sabotaging his training, the determined Carl proves that he can overcome the discrimination around him.","VHS, drama",libib-sync/batch-0010/34644986.jpg
35857402,Michael Collins,"In the early 20th century, Michael Collins (Liam Neeson) leads the Irish Republican Army with the help of his friends Harry Boland (Aidan Quinn) and Eamon de Valera (Alan Rickman), in a violent battle for Ireland's independence from Britain. But, when he fears the defeat of his revolution, Collins negotiates a treaty with the British, deeming him a traitor to the IRA. When he receives orders to murder his friends, Collins must decide where his loyalties lie.","VHS, drama",libib-sync/batch-0010/35857402.jpg
38182394,Minding The Gap,"Filmmaker Bing Liu returns to his hometown to document his friends’ daily lives. What he uncovers are revelations about where they’ve come from, apprehensions of who they’re becoming and a desire to course correct before it’s too late. MINDING THE GAP is a Peabody Award winning, Oscar and Emmy nominated documentary which made The New York Times critic A.O. Scott’s top 10 films of the decade list.","VHS, documentary",libib-sync/batch-0010/38182394.jpg
66947322,Mishima: A Life in Four Chapters: Box Set,"Fact, fiction and dramatisation illustrate events in the life of controversial author-actor-director Yukio Mishima.","DVD, documentary",libib-sync/batch-0010/66947322.jpg
07652090,Mrs. Doubtfire,"Slapstick film about a divorced actor who is willing to go to any lengths to get his children back, even posing as a matronly Scottish housekeeper. His family, taken in by the disguise, decide to employ the eccentric but apparently capable widow, and everyone is happy with the arrangement - until the mother's old boyfriend reappears and tries to become a father figure to the children.","VHS, comedy",libib-sync/batch-0010/07652090.jpg
72502522,Mulan,"Mulan follows a courageous young woman who disguises herself as a man to take her father’s place in the Chinese army, embarking on a journey of honor, self-discovery, and heroism. Combining stunning animation, heartfelt themes, humor, and memorable songs, the film delivers both adventure and emotional depth. Critics praise it as an empowering Disney classic that appeals to all ages, making it a must-watch.","VHS, kids-family",libib-sync/batch-0010/72502522.webp
72469754,Muppets from Space,"Muppets from Space follows Gonzo as he searches for his origins and becomes convinced he’s connected to aliens. When he’s kidnapped by a secret government agency, Kermit and the gang set out on a zany rescue mission. Packed with quirky humor, celebrity cameos, and a funky soundtrack, it offers lighthearted fun for Muppet fans, though some critics note a thinner plot and less energy than earlier films.","VHS, kids-family",libib-sync/batch-0010/72469754.jpg
74443514,Muppets Treasure Island,"Muppet Treasure Island (1996) is a musical comedy adventure where Jim Hawkins embarks on a swashbuckling treasure hunt with Kermit’s Captain Smollett, facing pirates led by the charming yet scheming Long John Silver. Blending Robert Louis Stevenson’s classic tale with the Muppets’ trademark humor, catchy songs, and colorful characters, it’s a lighthearted, family-friendly romp. Critics praise Tim Curry’s performance and the film’s fun, making it a nostalgic treat worth watching.","VHS, kids-family",libib-sync/batch-0010/74443514.jpg
08198394,Network,"In this lauded satire, veteran news anchorman Howard Beale (Peter Finch) discovers that he's being put out to pasture, and he's none too happy about it. After threatening to shoot himself on live television, instead he launches into an angry televised rant, which turns out to be a huge ratings boost for the UBS network. This stunt allows ambitious producer Diana Christensen (Faye Dunaway) to develop even more outrageous programming, a concept that she takes to unsettling extremes.","DVD, drama",libib-sync/batch-0010/08198394.jpg
78066682,Norbit,"Mild-mannered Norbit (Eddie Murphy) has always had it rough, since the day he was left abandoned at a combination Chinese restaurant and orphanage. Recently forced to marry the shrewish glutton Rasputia, he is at wit's end. Then his childhood sweetheart, Kate (Thandie Newton), moves back to town, and he tries to figure out a way back to his true love.","DVD, comedy",libib-sync/batch-0010/78066682.jpg
27698682,Office Space,"Corporate drone Peter Gibbons hates his soul-killing job at software company Initech. While undergoing hypnotherapy, Peter is left in a blissful state when his therapist dies in the middle of their session. He refuses to work overtime, plays games at his desk and unintentionally charms two consultants into putting him on the management fast-track. When Peter's friends learn they're about to be downsized, they hatch a revenge plot against the company inspired by ""Superman III.""","DVD, comedy",libib-sync/batch-0010/27698682.jpg
15038970,Our Town,"Change comes slowly to a small New Hampshire town in the early 20th century. We see birth, life and death in this small community.","VHS, drama",libib-sync/batch-0010/15038970.jpg
35267578,Patch Adams,"After struggling with depression in a mental hospital, Hunter ""Patch"" Adams decides he wants to become a doctor. He enrolls at Virginia Medical University but is disillusioned by the school's clinical perspective on patient care. With the aid of a wealthy friend, Adams opens his own medical clinic for those without insurance. He forms a deep bond with fellow medical student Carin Fisher before a tragedy causes Adams to re-evaluate his approach.","VHS, drama",libib-sync/batch-0010/35267578.jpg
18254842,Pearl Harbor,"This sweeping drama, based on real historical events, follows American boyhood friends Rafe McCawley (Ben Affleck) and Danny Walker (Josh Hartnett) as they enter World War II as pilots. Rafe is so eager to take part in the war that he departs to fight in Europe alongside England's Royal Air Force. On the home front, his girlfriend, Evelyn (Kate Beckinsale), finds comfort in the arms of Danny. The three of them reunite in Hawaii just before the Japanese attack on Pearl Harbor.","VHS, action",libib-sync/batch-0010/18254842.jpg
90865402,Pet Semetary,"Doctor Louis Creed (Dale Midkiff) moves his family to Maine, where he meets a friendly local named Jud Crandall (Fred Gwynne). After the Creeds' cat is accidentally killed, Crandall advises Louis to bury it in the ground near the old pet cemetery. The cat returns to life, its personality changed for the worse. When Louis' son, Gage (Miko Hughes), dies tragically, Louis decides to bury the boy's body in the same ground despite the warnings of Crandall and Louis' visions of a deceased patient.","DVD, horror",libib-sync/batch-0010/90865402.jpg
08395002,Planet of the Apes: The Evolution Box Set,"Planet of the Apes: The Evolution is a DVD boxset collection that includes all five feature films from the original Planet of the Apes movie series by APJAC Productions and Twentieth Century Fox Film Corporation. The collection includes a sixth disc, Behind the Planet of the Apes, which is a 127 minute documentary hosted by franchise favorite Roddy McDowall, which provides an in-depth retrospective into all five Planet of the Apes films including interviews with notable actors such as Charlton Heston, Kim Hunter and Linda Harrison as well producer Mort Abrahams, makeup designer John Chambers and 20th Century Fox studio executive Richard D. Zanuck","DVD, drama",libib-sync/batch-0010/08395002.jpg
07313658,Pleasantville,"Impressed by high school student David's (Tobey Maguire) devotion to a 1950s family TV show, a mysterious television repairman (Don Knotts) provides him with a means to escape into the black-and-white program with his sister, Jennifer (Reese Witherspoon). While David initially takes to the simplistic, corny world of the show, Jennifer sets about jolting the characters with doses of reality that unexpectedly bring a little color into their drab existence.","DVD, drama",libib-sync/batch-0010/07313658.jpg
71781626,Pocahontas,"Pocahontas (1995) tells the story of a free-spirited Native American woman whose encounter with Englishman John Smith challenges cultural divides and inspires her to follow her heart. With its lush, painterly animation, heartfelt songs like “Colors of the Wind,” and themes of harmony and understanding, it’s a visually striking and emotionally sincere Disney film. While historically inaccurate and lighter on villainy, it remains a worthwhile watch for its artistry and message.","VHS, kids-family",libib-sync/batch-0010/71781626.jpg
35301370,Poltergeist,"“Theyre here,” - seeming almost whimsical at first, playing stack-the- chair games in the Freelings kitchen. Then things turn darker. A storm erupts, a tree attacks and little Carol Anne Freeling is whisked into a spectral void. As her family confronts horrors galore and fights to bring the youngster back, something else is here too: a new benchmark in Hollywood ghost stories. Producers Steven Spielberg and Frank Marshall and director Tobe Hooper head the elite scream team of this classic whose nerve-jangling effects include floating phantasms, the fiercest monster ever to pop out of a closet and an entire house collapsing into nothingness. Welcome to Home Sweet Haunted Home.","Blu-Ray, horror",libib-sync/batch-0010/35301370.webp
88599802,Primal Fear,"Defense attorney Martin Vail takes on jobs for money and prestige rather than any sense of the greater good. His latest case involves an altar boy, accused of brutally murdering the archbishop of Chicago. Vail finds himself up against his ex-pupil and ex-lover, but as the case progresses and the Church's dark secrets are revealed, Vail finds that what appeared a simple case takes on a darker, more dangerous aspect.","VHS, thriller",libib-sync/batch-0010/88599802.jpg
15071738,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.","VHS, drama",libib-sync/batch-0010/15071738.jpg
88763642,P.S. Your Cat is Dead,"Aad-sack Jimmy Zoole comes home New Year's Eve to find a burglar looting his apartment. Taking the intruder hostage, Jimmy threatens to unleash his pent-up rage on the would-be thief but instead begins to bond with his captive.","VHS, comedy",libib-sync/batch-0010/88763642.jpg
51553274,Pumpkin,"Carolyn's sorority sisters set their sights on the Sorority of the Year award and coaching athletes is their ticket to the trophy. When the queen of formals finds herself mentoring Pumpkin, a disabled athlete, their two worlds collide. Despite the hostility they feel from all sides, a tender romance grows.","VHS, comedy",libib-sync/batch-0010/51553274.jpg
34908154,Puppet Master Collection,"""The Midnight Horror Collection: Puppet Master: 1 & 2 & 3 (DVD) Andre Toulon"" is a horror movie collection featuring films from the Puppet Master franchise","DVD, horror",libib-sync/batch-0010/34908154.jpg
18975738,Raiders of the Lost Ark,"Epic tale in which an intrepid archaeologist tries to beat a band of Nazis to a unique religious relic which is central to their plans for world domination. Battling against a snake phobia and a vengeful ex-girlfriend, Indiana Jones is in constant peril, making hair's-breadth escapes at every turn in this celebration of the innocent adventure movies of an earlier era.","VHS, action",libib-sync/batch-0010/18975738.jpg
19401722,Random Hearts,"After a plane crash in which both their spouses are killed, Sergeant Dutch Van Den Broeck and Congresswoman Kay Chandler's lives are connected. Their spouses were headed to the same address, with identical keys, under Mr. and Mrs. plane tickets. The investigation leads to startling discoveries and an unexpected romance.","VHS, action",libib-sync/batch-0010/19401722.jpg
89943290,Reindeer Games,"Just released from prison, all Rudy Duncan (Ben Affleck) wants is to start a new life with Ashley (Charlize Theron), the girl of his dreams, whom he met through pen pal letters in prison. But between them and happiness stands her crazy brother, Gabriel (Gary Sinise), and his motley crew of deadly criminals who think Rudy has some inside information about a casino where he once had a job -- a casino Gabriel and his short-fused posse plan to take down.","VHS, action",libib-sync/batch-0010/89943290.jpg
77542394,Rent,"In this musical, set at the dawn of the 1990s, a group of New Yorkers struggle with their careers, love lives and the effects of the AIDS epidemic on their community. Mark (Anthony Rapp), an aspiring filmmaker, and Roger (Adam Pascal), an HIV-positive musician, scramble for money to pay rent to their landlord and former roommate, Benny (Taye Diggs). Meanwhile, their friend Tom (Jesse L. Martin), a professor, has fallen for Angel (Wilson Jermaine Heredia), who is slowly dying of AIDS.","DVD, musical",libib-sync/batch-0010/77542394.jpg
38323962,Reservoir Dogs,"Six criminals with pseudonyms, and each a stranger to one another, are hired to carry out a robbery. The heist is ambushed by police and the gang are forced to shoot their way out. At their warehouse rendezvous, the survivors, realising that they were set up, try to find the traitor in their midst.","Blu-Ray, drama",libib-sync/batch-0010/38323962.jpg
72207610,Richie Rich,"Richie Rich follows the world’s wealthiest boy, who has everything money can buy except true friends. When a plot targets his family’s fortune and safety, he must rely on his wits, loyal staff, and newfound pals to set things right. Lighthearted and filled with imaginative gadgets, it’s a kid-centric adventure that offers charm and fun over depth, making it enjoyable family fare for younger audiences.","VHS, kids-family",libib-sync/batch-0010/72207610.webp
96829178,Running Scared,"Mafia flunky Joey Gazelle (Paul Walker) is ordered to dispose of the guns that killed a pair of policemen. He hides them in his basement, where they are found by Oleg (Cameron Bright), the kid from next door, who uses one to shoot his brutal stepfather, a Russian mobster. The boy runs off, and Joey pursues him into the criminal underworld, desperate to retrieve the incriminating weapon. Meanwhile, corrupt detective Rydell (Chazz Palminteri) is following Joey's trail with his own agenda.","DVD, action",libib-sync/batch-0010/96829178.jpg
35693562,Saturdayv Night Fever,"Tony Manero doesn't have much going for him during the weekdays. He still lives at home and works as a paint store clerk in his Brooklyn, New York, neighbourhood. But he lives for the weekends, when he and his friends go to the local disco and dance the night away. When a big dance competition is announced, he wrangles the beautiful and talented Stephanie to be his partner. As the two train for the big night, they start to fall for each other as well.","VHS, drama",libib-sync/batch-0010/35693562.webp
13990394,September,"After a suicide attempt, Lane has moved into her country house to recuperate. Her best friend, Stephanie, has come to join her for the summer. Lane's mother, Diane, has recently arrived with her husband Lloyd, Lane's stepfather. Lane is close to two neighbors: Peter, and Howard. Howard is in love with Lane, Lane is in love with Peter, and Peter is in love with Stephanie.","VHS, drama",libib-sync/batch-0010/13990394.jpg
52372986,Shoot 'Em Up (DVD),"After saving a newborn infant from assassins, carrot-crunching gunman Mr. Smith (Clive Owen) teams up with a prostitute named DQ (Monica Bellucci) to protect the baby from further attacks. With hit man Hertz (Paul Giamatti) hot on their trail, Smith and DQ uncover a dying senator's plot to harvest bone marrow from babies just like the one in their arms.","DVD, action",libib-sync/batch-0010/52372986.jpg
36783866,Sid & Nancy,"Following their breakout success in England, flagship punk rock band the Sex Pistols venture out on their first U.S. tour. Temperamental bassist Sid Vicious (Gary Oldman) takes his troubled girlfriend, Nancy Spungen (Chloe Webb), along for the ride. Along the way, the couple's turbulent relationship strains the patience of bandmate Johnny Rotten (Andrew Schofield) and manager Malcolm McLaren (David Hayman), while plunging Sid and Nancy into the depths of drug addiction and co-dependency.","DVD, drama",libib-sync/batch-0010/36783866.jpg
27764218,Sin City,"In this quartet of neo-noir tales, a mysterious salesman (Josh Hartnett) narrates a tragic story of co-dependency, while a musclebound vigilante (Mickey Rourke) tears his way through the criminal underworld in search of his lost love (Jaime King). In another part of the city, a grizzled cop (Bruce Willis) foils the ambitions of a child-killer (Nick Stahl), and an ex-prostitute (Brittany Murphy) evades her ex-pimp (Benicio del Toro) with the help of her new boyfriend, Dwight (Clive Owen).","DVD, action",libib-sync/batch-0010/27764218.jpg
31651322,Six Days Seven Nights,"In the South Pacific island of Makatea, career-driven magazine editor Robin Monroe (Anne Heche) is on a week-long vacation getaway with her boyfriend, Frank Martin (David Schwimmer). A work assignment in neighboring Tahiti requires Robin to hire a cargo plane piloted by the cantankerous Quinn Harris (Harrison Ford). But when a powerful storm forces Quinn to make an emergency landing on a nearby deserted island, the dissimilar pair learn to set aside their differences in order to find rescue.","DVD, action",libib-sync/batch-0010/31651322.jpg
35039226,Slithis,"A radioactive mutation creates a mutant sea monster that terrorizes Venice, California.","VHS, horror",libib-sync/batch-0010/35039226.jpg
89550074,So I Married an Axe Murderer,"Just after a bad breakup, Charlie MacKenzie (Mike Myers) falls for lovely butcher Harriet Michaels (Nancy Travis) and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.","VHS, comedy",libib-sync/batch-0010/89550074.jpg
14907898,Somewhere in Time,"Young writer Richard Collier is met on the opening night of his first play by an old lady who begs him to ""Come back to me"". Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early twentieth century. Becoming more and more obsessed with her, by self-hypnosis he manages to travel back in time—where he meets her.","VHS, drama",libib-sync/batch-0010/14907898.jpg
67537146,Spider Baby,"Chauffeur Bruno (Lon Chaney Jr.) looks after three strange siblings at their family estate. Ralph (Sid Haig), Virginia (Jill Banner) and Elizabeth (Beverly Washburn) all suffer from an inherited condition: a genetic disorder that causes a reversal in mental age and results in a crazed, childlike disposition. Because of his affection for the family, Bruno covers up the siblings' bizarre behavior and crimes. But, when relatives arrive at the family estate, the truth is bound to come out.","Blu-Ray, sci-fi",libib-sync/batch-0010/67537146.jpg
31454714,Spider-Man 2,"When a failed nuclear fusion experiment results in an explosion that kills his wife, Dr. Otto Octavius is transformed into Dr. Octopus, a cyborg with deadly metal tentacles. Doc Ock blames Spider-Man for the accident and seeks revenge. Meanwhile, Spidey's alter ego, Peter Parker, faces fading powers and self-doubt. Complicating matters are his best friend's hatred for Spider-Man and his true love's sudden engagement to another man.","DVD, action",libib-sync/batch-0010/31454714.jpg
31684090,Spider-Man,"""Spider-Man"" centers on student Peter Parker (Tobey Maguire) who, after being bitten by a genetically-altered spider, gains superhuman strength and the spider-like ability to cling to any surface. He vows to use his abilities to fight crime, coming to understand the words of his beloved Uncle Ben: ""With great power comes great responsibility.""","DVD, action",libib-sync/batch-0010/31684090.jpg
69434874,Star Wars I: The Phantom Menace,"Obi-Wan Kenobi (Ewan McGregor) is a young apprentice Jedi knight under the tutelage of Qui-Gon Jinn (Liam Neeson) ; Anakin Skywalker (Jake Lloyd), who will later father Luke Skywalker and become known as Darth Vader, is just a 9-year-old boy. When the Trade Federation cuts off all routes to the planet Naboo, Qui-Gon and Obi-Wan are assigned to settle the matter.","DVD, sci-fi",libib-sync/batch-0010/69434874.jpg
08362234,"Star Wars Trilogy Box Set IV, V, VI","The original Star Wars trilogy consists of A New Hope (1977), The Empire Strikes Back (1980), and Return of the Jedi (1983). It follows Luke Skywalker, Princess Leia, and Han Solo battling the Galactic Empire and features the rise of the Rebel Alliance, Luke's Jedi training, and his ultimate confrontation with Darth Vader.","DVD, drama",libib-sync/batch-0010/08362234.webp
69565946,Stargate,"In modern-day Egypt, professor Daniel Jackson (James Spader) teams up with retired Army Col. Jack O'Neil (Kurt Russell) to unlock the code of an interstellar gateway to an ancient Egypt-like world. They arrive on a planet ruled by the despotic Ra (Jaye Davidson), who holds the key to the Earth travelers' safe return. Now, in order to escape from their intergalactic purgatory, Jackson and O'Neil must convince the planet's people that Ra must be overthrown.","DVD, sci-fi",libib-sync/batch-0010/69565946.jpg
69336570,Starship Troopers,"In the distant future, the Earth is at war with a race of giant alien insects. Little is known about the Bugs except that they are intent on the eradication of all human life. But there was a time before the war... A Mobile Infantry travels to distant alien planets to take the war to the Bugs. They are a ruthless enemy with only one mission: Survival of their species no matter what the cost...","DVD, sci-fi",libib-sync/batch-0010/69336570.jpg
67143930,Sukiyaki,"Ever since the Genpei War a few centuries before, two clans have been fighting over a hidden treasure. The white-clothed Genji, led by Yoshitsune (Yusuke Iseya), refuse to allow the opposing clan, the Kiyomori warriors -- who wear red and are led by Kiyomori (Koichi Sato) -- to keep all the wealth for themselves. When a stranger comes to town, he says he'll join whichever clan offers him more money. But the stranger has a hidden agenda: He is out to seek revenge on behalf of a prostitute.","Blu-Ray, action",libib-sync/batch-0010/67143930.jpg
77739002,Sweeney Todd,"Evil Judge Turpin (Alan Rickman) lusts for the beautiful wife of a London barber (Johnny Depp) and transports him to Australia for a crime he did not commit. Returning after 15 years and calling himself Sweeney Todd, the now-mad man vows revenge, applying his razor to unlucky customers and shuttling the bodies down to Mrs. Lovett (Helena Bonham Carter), who uses them in her meat-pie shop. Though many fall to his blade, he will not be satisfied until he slits Turpin's throat.","DVD, musical",libib-sync/batch-0010/77739002.jpg
67340538,Sweet Sweetback's Baadasssss Song,"Sweet Sweetback (Melvin Van Peebles) is a black orphan who, having grown up in a brothel, now works there as part of a sex show. When the police need a patsy for a murder in the black community, Sweetback's employer gives him up to two white cops, whom Sweetback ends up killing. Suddenly the target of a massive manhunt, he decides to flee to Mexico. As he makes his way there, he is captured by, and escapes from, both the cops and a chapter of the Hell's Angels.","Blu-Ray, action",libib-sync/batch-0010/67340538.jpg
18516986,Taffin,"Cutthroat developers are intent on building a chemical plant in an Irish town, and they'll use any means necessary to silence their opponents. In need of more help than the law can provide, the town's citizens turn to Mark Taffin, a debt collector and martial-arts expert who's accustomed to getting his way. As Taffin battles against corporate goons and hired thugs, it's clear he's a force to be reckoned with. But is one man enough to win the battle?","VHS, action",libib-sync/batch-0010/18516986.jpg
68517370,Terminator 2: Judgement Day,"In this sequel set eleven years after ""The Terminator,"" young John Connor (Edward Furlong), the key to civilization's victory over a future robot uprising, is the target of the shape-shifting T-1000 (Robert Patrick), a Terminator sent from the future to kill him. Another Terminator, the revamped T-800 (Arnold Schwarzenegger), has been sent back to protect the boy. As John and his mother (Linda Hamilton) go on the run with the T-800, the boy forms an unexpected bond with the robot.","DVD, sci-fi",libib-sync/batch-0010/68517370.jpg
68484602,Terminator 3: Rise of the Machines,"Now 25, Connor (Nick Stahl) lives with no record of his existence -- no way he can be traced by Skynet. Out of the shadows of the future steps the T-X (Kristanna Loken), Skynet's most sophisticated cyborg killing machine yet. Now Connor's only hope for survival is the Terminator (Arnold Schwarzenegger), his mysterious former assassin. Together, they must triumph over the technologically superior T-X and forestall the looming threat of Judgment Day.","DVD, sci-fi",libib-sync/batch-0010/68484602.jpg
77935610,Thank You for Smoking,"Nick Naylor (Aaron Eckhart), a lobbyist for big tobacco, finds it difficult to balance his duties defending the dangerous substance with those of being a good role model for his young son. Nick's life gets even more complicated when a liberal senator mounts an anti-smoking campaign that he must counter. Based on the novel by Christopher Buckley.","DVD, comedy",libib-sync/batch-0010/77935610.jpg
65676794,The 40-Year-Old Virgin,"Electronics store stock boy Andy Stitzer is horrified when he is found out as a virgin by his workmates - just when he thought he was becoming one of the gang. David, Jay and Cal surprise him by making it their mission to get him a girl and help him lose his virginity.","DVD, comedy",libib-sync/batch-0010/65676794.jpg
30701050,The Adventures of Indiana Jones Box Set,"The Adventures of Indiana Jones: The Complete DVD Movie Collection is a landmark 4-disc box set initially released in 2003. It contains the original Indiana Jones trilogy (Raiders of the Lost Ark, The Temple of Doom, and The Last Crusade) alongside a dedicated bonus disc loaded with documentaries and featurettes. [1, 2]","DVD, action",libib-sync/batch-0010/30701050.jpg
71650554,The Aristocats,"The Aristocats follows a refined family of Parisian cats whose pampered life is upended when a greedy butler tries to cut them out of an inheritance. Stranded in the countryside, they team up with a street-smart alley cat for a lively journey home. Filled with jazzy tunes, colorful animation, and charming characters, this lighthearted Disney classic is a fun, heartwarming watch, though its plot is simple and familiar.","VHS, kids-family",libib-sync/batch-0010/71650554.webp
07881466,The Big Chill,"A once close-knit gang of friends -- including an actor (JoBeth Williams), a doctor (Glenn Close) and her husband (Kevin Kline), a Vietnam veteran (William Hurt), and a journalist (Tom Berenger) -- meets for a weekend after the funeral of their much-envied friend Alex, who committed suicide. The friends spend the weekend confronting the personal truths, sacrifices and betrayals that have left them disenchanted. Each must contend with unresolved issues they have with Alex, and with one another.","VHS, comedy",libib-sync/batch-0010/07881466.jpg
72076538,The Black Couldron,"The Black Cauldron is a dark fantasy adventure from Disney that follows young pig-keeper Taran, who dreams of heroism but is thrust into a perilous quest to stop the fearsome Horned King from using a magical cauldron to raise an undead army. With its atmospheric animation, eerie villain, and absence of songs, it’s an atypical and darker Disney entry. While flawed in pacing and tone, it’s a visually striking cult favorite worth seeing for fantasy fans.","VHS, kids-family",libib-sync/batch-0010/72076538.webp
14875130,The Bodyguard,"A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.","VHS, drama",libib-sync/batch-0010/14875130.jpg
35170298,The Boog,"The Boog is a creature-feature about a monster (played by Philly stuntman Les Price) that terrorizes a neighborhood. The movie is inspired by the pandemic and focuses on everyday families working together to face this new, scary threat.","Blu-Ray, horror",libib-sync/batch-0010/35170298.jpg
