id,item_type,barcode,dymo,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,publisher,publish_date,group,tags,notes,condition,length,lexile,call_number,ddc,lcc,lccn,oclc,created,updated
m4x70gx31h,movie,03760378,0376037,"Still Crazy","Brian Gibson",Brian,Gibson,"Rental Library",0043396037458,043396037458,"Sony Pictures Home Entertainment",2005-06-07,,"comedy, dvd",,,95,,03760378,,,,,2026-09-17,2026-09-17
cnrlouqmmk,movie,03563770,0356377,UP,"Pete Docter",Pete,Docter,"Rental Library",0786936786675,786936786675,DISNEY/PIXAR,2009-11-10,,"dvd, kids-family",,,96,,03563770,,,,,2026-09-17,2026-09-17
kq7empfysl,movie,03498234,0349823,"Oliver and Company","Dan Hansen, George Scribner",Dan,Hansen,"Rental Library",0786936769739,786936769739,"WALT DISNEY ANIMATION",2009-02-03,,"dvd, kids-family",,,74,,03498234,,,,,2026-09-17,2026-09-17
lsvorqc7b9,movie,03334394,0333439,"Vanilla Sky",,,,"Rental Library",0032429282088,032429282088,PARAMOUNT,2017-09-12,,"drama, dvd",,,136,,03334394,,,,,2026-09-17,2026-09-17
j7stnygqlq,movie,33424378,3342437,GoodFellas,"Martin Scorsese",Martin,Scorsese,"Rental Library",0085391163121,85391163121,WarnerBrothers,2007-05-15,,dvd,,,146,,33424378,,,,,2026-09-17,2026-09-17
obarv9s0an,movie,64393978,6439397,"You Again","Andy Fickman",Andy,Fickman,"Rental Library",0786936810219,786936810219,"Touchstone Pictures",2011-02-08,,"blu-ray, romantic-comedy",,,105,,64393978,,,,,2026-09-17,2026-09-17
gakw608bt4,movie,64328442,6432844,"Guardians of the Galaxy","James Gunn",James,Gunn,"Rental Library",0786936854954,786936854954,MARVEL,2017-09-17,,"action, blu-ray",,,121,,64328442,,,,,2026-09-17,2026-09-17
dmnjt88u84,movie,64262906,6426290,"Spider-Man 3","Sam Raimi",Sam,Raimi,"Rental Library",0043396159327,043396159327,"Columbia Pictures",2007-10-30,,"action, blu-ray",,,139,,64262906,,,,,2026-09-17,2026-09-17
qhf94rqwe4,movie,17853434,1785343,"Bad Santa","Zwigoff, Terry",Zwigoff,Zwigoff,"Rental Library",0031398136897,031398136897,"Miramax Lionsgate",2011-04-26,,"blu-ray, holiday",,,91,,17853434,,,,,2026-09-17,2026-09-17
6umket08dt,movie,62361082,6236108,"6 Souls",,,,"Rental Library",0013132320397,013132320397,,,,"dvd, horror",,,,,62361082,,,,,2026-09-17,2026-09-17
xlz2pyljps,movie,62164474,6216447,"National Lampoon's Vacation","Harold Ramis",Harold,Ramis,"Rental Library",0085392753529,085392753529,"Warner Home Video",2004-07-20,,"comedy, dvd",,,98,,62164474,,,,,2026-09-17,2026-09-17
4jlfcpwkbx,movie,62131706,6213170,Keanu,"Peter Atencio",Peter,Atencio,"Rental Library",0883929539154,883929539154,WarnerBrothers,2016-08-02,,"comedy, dvd",,,99,,62131706,,,,,2026-09-17,2026-09-17
0cpx28pdcu,movie,71790330,7179033,"The Usual Suspects","Bryan Singer",Bryan,Singer,"Rental Library",0883904353485,883904353485,"Mgm (Video & DVD)",2016-11-08,,"action, dvd",,,106,,71790330,,,,,2026-09-17,2026-09-17
m4x70bj31h,movie,71757562,7175756,"Iron Man","Jon Favreau",Jon,Favreau,"Rental Library",0786936837308,786936837308,MARVEL,2013-09-24,,"action, dvd",,,126,,71757562,,,,,2026-09-17,2026-09-17
obarv640an,movie,71626490,7162649,"Django Unchained","Quentin Tarantino",Quentin,Tarantino,"Rental Library",0013132597256,13132597256,Lionsgate,2013-04-16,,"action, dvd",,,166,,71626490,,,,,2026-09-17,2026-09-17
t0bnsv493y,movie,71462650,7146265,Hidalgo,"Joe Johnston",Joe,Johnston,"Rental Library",0786936228113,786936228113,"TOUCHSTONE PICTURES",2004-08-03,,"action, dvd",,,136,,71462650,,,,,2026-09-17,2026-09-17
hetdjlc19k,movie,94916602,9491660,"Dirty Grandpa","Dan Mazer",Dan,Mazer,"Rental Library",0031398244080,031398244080,Lionsgate,2016-05-17,,"comedy, dvd",,,108,,94916602,,,,,2026-09-17,2026-09-17
nxisbat41p,movie,94851066,9485106,"The Love Guru",,,,"Rental Library",0097363507048,097363507048,Paramount,2008-09-16,,"comedy, dvd",,,87,,94851066,,,,,2026-09-17,2026-09-17
7f20xiahd6,movie,91377658,9137765,"The Cowboy Way","Gregg Champion",Gregg,Champion,"Rental Library",0025192044625,025192044625,"Universal Pictures Home Entertainment",2013-04-02,,"comedy, dvd",,,107,,91377658,,,,,2026-09-17,2026-09-17
u34q90egnz,movie,91344890,9134489,"My Cousin Vinny","Jonathan Lynn",Jonathan,Lynn,"Rental Library",0024543005322,24543005322,"20th Century Fox",2000-07-25,,"comedy, dvd",,,120,,91344890,,,,,2026-09-17,2026-09-17
obarv6f0an,movie,91312122,9131212,"Hall Pass","Bobby Farrelly, Peter Farrelly",Bobby,Farrelly,"Rental Library",0794043144417,794043144417,"Warner Bros. Pictures",2011-06-14,,"comedy, dvd",,,105,,91312122,,,,,2026-09-17,2026-09-17
v8ua1e126q,movie,91279354,9127935,"The Dukes of Hazzard","Jay Chandrasekhar",Jay,Chandrasekhar,"Rental Library",0012569736658,012569736658,WarnerBrothers,2007-09-04,,"comedy, dvd",,,107,,91279354,,,,,2026-09-17,2026-09-17
ftoclz7e5y,movie,91213818,9121381,"Tower Heist","Brett Ratner",Brett,Ratner,"Rental Library",0025192076619,025192076619,"Universal Pictures",2012-02-21,,"comedy, dvd",,,105,,91213818,,,,,2026-09-17,2026-09-17
gakw6dobt4,movie,91115514,9111551,"I Now Pronounce You Chuck & Larry",,,,"Rental Library",0025193226822,025193226822,"Universal Pictures Home Entertainment",2017-07-04,,"comedy, dvd",,,116,,91115514,,,,,2026-09-17,2026-09-17
6umket28dt,movie,91049978,9104997,"Knocked Up","Judd Apatow",Judd,Apatow,"Rental Library",0025195010634,025195010634,"Universal Studios Home Entertainment",2007-09-25,,"comedy, dvd",,,133,,91049978,,,,,2026-09-17,2026-09-17
8g3y56gohq,movie,90853370,9085337,"The Brothers Solomon","Bob Odenkirk",Bob,Odenkirk,"Rental Library",0043396190634,043396190634,"Sony Pictures Home Entertainment",2007-12-26,,"comedy, dvd",,,93,,90853370,,,,,2026-09-17,2026-09-17
56d3heov9x,movie,90820602,9082060,"Office Christmas Party","Will Speck, Josh Gordon",Will,Speck,"Rental Library",0032429263209,032429263209,"Paramount Pictures Home Entertainment",2019-08-27,,"comedy, dvd",,,105,,90820602,,,,,2026-09-17,2026-09-17
4jlfcnikbx,movie,94575354,9457535,Tombstone,"George P. Cosmatos",George,Cosmatos,"Rental Library",0717951000064,717951000064,"HOLLYWOOD PICTURES",1997-12-02,,"drama, dvd",,,130,,94575354,,,,,2026-09-17,2026-09-17
8g3y56yohq,movie,94477050,9447705,"The Game","David Fincher",David,Fincher,"Rental Library",0025192244728,025192244728,"Universal Studios",2002-08-27,,"dvd, thriller",,,128,,94477050,,,,,2026-09-17,2026-09-17
kq7em45ysl,movie,94444282,9444428,"Shrek 2",Various,Various,Various,"Rental Library",0191329061077,191329061077,"Studio Distribution Services",2018-06-05,,"dvd, kids-family",,,93,,94444282,,,,,2026-09-17,2026-09-17
prwzgaeno7,movie,94378746,9437874,"The Dark Knight","Christopher Nolan",Christopher,Nolan,"Rental Library",0085391176428,85391176428,WarnerBrothers,2008-12-09,,"action, dvd",,,152,,94378746,,,,,2026-09-17,2026-09-17
9dc4ftq6rp,movie,94345978,9434597,Troy,"Wolfgang Petersen",Wolfgang,Petersen,"Rental Library",0085392841028,085392841028,"Warner Home Video",2005-01-04,,"action, dvd",,,163,,94345978,,,,,2026-09-17,2026-09-17
e90m7f75u2,movie,94182138,9418213,"Pirates of the Caribbean: Dead Man's Chest","Gore Verbinski",Gore,Verbinski,"Rental Library",0786936292978,786936292978,"Walt Disney Studios Home Entertainment",2006-12-05,,"dvd, kids-family",,,150,,94182138,,,,,2026-09-17,2026-09-17
ftoclshe5y,movie,94018298,9401829,"Talladega Nights: The Ballad of Ricky Bobby","Adam McKay",Adam,McKay,"Rental Library",0043396148420,043396148420,"Sony Pictures Home Entertainment",2006-12-12,,"comedy, dvd",,,108,,94018298,,,,,2026-09-17,2026-09-17
gakw6u0bt4,movie,93919994,9391999,Semi-Pro,"Kent Alterman",Kent,Alterman,"Rental Library",0794043121173,794043121173,WarnerBrothers,2008-06-03,,"comedy, dvd",,,91,,93919994,,,,,2026-09-17,2026-09-17
dmnjt00u84,movie,93887226,9388722,"Big Fish","Tim Burton",Tim,Burton,"Rental Library",0043396008373,043396008373,"Sony Pictures Home Entertainment",2004-04-27,,"drama, dvd",,,125,,93887226,,,,,2026-09-17,2026-09-17
2ogpzv2tqt,movie,93821690,9382169,"Starsky & Hutch",,,,"Rental Library",0683904111678,683904111678,"Sony Pictures Home",2014-11-11,,"comedy, dvd",,,4620,,93821690,,,,,2026-09-17,2026-09-17
w1e6kwlisd,movie,93788922,9378892,"Carlito's Way","Brian De Palma",Brian,Palma,"Rental Library",0025192022227,025192022227,"Universal Studios Home Entertainment",1998-05-26,,"action, dvd",,,145,,93788922,,,,,2026-09-17,2026-09-17
qhf94qlwe4,movie,93756154,9375615,"The Last Samurai","Edward Zwick",Edward,Zwick,"Rental Library",0883929106783,883929106783,WarnerBrothers,2009-11-03,,"action, dvd",,,154,,93756154,,,,,2026-09-17,2026-09-17
xlz2pxhjps,movie,93690618,9369061,Cars,,,,"Rental Library",0786936271898,786936271898,,,,"dvd, kids-family",,,,,93690618,,,,,2026-09-17,2026-09-17
4jlfc4lkbx,movie,83827450,8382745,300,"Zack Snyder",Zack,Snyder,"Rental Library",12569736627,012569736627,"Warner Home Video",2008-01-08,,"action, dvd",,,116,,83827450,,,,,2026-09-17,2026-09-17
0cpx204dcu,movie,83729146,8372914,"Walk the Line","James Mangold",James,Mangold,"Rental Library",0024543224228,024543224228,"20th Century Fox",2006-02-28,,"drama, dvd",,,136,,83729146,,,,,2026-09-17,2026-09-17
ywh53yfr71,movie,83630842,8363084,"Team America World Police",,,,"Rental Library",0032429258304,032429258304,,,,"comedy, dvd",,,,,83630842,,,,,2026-09-17,2026-09-17
cnrloclmmk,movie,83532538,8353253,"South Park Bigger, Longer & Uncut",,,,"Rental Library",0032429258205,032429258205,"Paramount Pictures Home Entertainment",2016-01-24,,"comedy, dvd",,,81,,83532538,,,,,2026-09-17,2026-09-17
kq7emkvysl,movie,83467002,8346700,"The Davinci Code","Ron Howard",Ron,Howard,"Rental Library",0043396148345,043396148345,"Sony Pictures Home Entertainment",2006-11-14,,"dvd, thriller",,,149,,83467002,,,,,2026-09-17,2026-09-17
t0bnsty93y,movie,83434234,8343423,"Undercover Brother","Malcolm D. Lee",Malcolm,Lee,"Rental Library",0025192198021,025192198021,"Universal Studios Home Entertainment",2003-01-14,,"comedy, dvd",,,87,,83434234,,,,,2026-09-17,2026-09-17
3kjhd3earj,movie,83401466,8340146,"Runaway Jury","Gary Fleder",Gary,Fleder,"Rental Library",0024543100812,024543100812,"20th Century Studios",2004-02-17,,"dvd, thriller",,,127,,83401466,,,,,2026-09-17,2026-09-17
9dc4f9w6rp,movie,83270394,8327039,"Batman Begins","Christopher Nolan",Christopher,Nolan,"Rental Library",12569594142,012569594142,"Warner Home Video / Sunset Home Visual Entertainment",2005-10-18,,"action, dvd",,,140,,83270394,,,,,2026-09-17,2026-09-17
lsvorla7b9,movie,83172090,8317209,"Reservoir Dogs","Quentin Tarantino",Quentin,Tarantino,"Rental Library",0012236131472,012236131472,Lionsgate,2002-08-27,,"dvd, thriller",,,100,,83172090,,,,,2026-09-17,2026-09-17
7f20x7nhd6,movie,83073786,8307378,Knowing,"Alex Proyas",Alex,Proyas,"Rental Library",0025192031892,025192031892,"Summit Entertainment",2009-07-07,,"blu-ray, thriller",,,121,,83073786,,,,,2026-09-17,2026-09-17
6umke698dt,movie,83189242,8318924,"The Help","Tate Taylor",Tate,Taylor,"Rental Library",0786936814309,786936814309,"Walt Disney Studios",2011-12-06,,"drama, dvd",,,146,,83189242,,,,,2026-09-17,2026-09-17
w1e6yl7isd,movie,83156474,8315647,"The Homesman","Tommy Jones",Tommy,Jones,"Rental Library",0031398212003,31398212003,Lionsgate,2015-02-17,,"drama, dvd",,,122,,83156474,,,,,2026-09-17,2026-09-17
6umk5og8dt,movie,83123706,8312370,"The Fighting Temptations","Jonathan Lynn",Jonathan,Lynn,"Rental Library",0097360512649,097360512649,Paramount,2004-02-03,,"dvd, musical",,,123,,83123706,,,,,2026-09-17,2026-09-17
0cpxtukdcu,movie,82828794,8282879,"Stir of Echoes","David Koepp",David,Koepp,"Rental Library",0012236101970,012236101970,Lionsgate,2000-02-01,,"dvd, horror",,,94,,82828794,,,,,2026-09-17,2026-09-17
prwzb4vno7,movie,82763258,8276325,"Bear with Me",,,,"Rental Library",0033937033865,033937033865,"Questar Video",2003-08-13,,"dvd, kids-family",,,97,,82763258,,,,,2026-09-17,2026-09-17
iz58r7klqm,movie,82664954,8266495,Blockers,"Kay Cannon",Kay,Cannon,"Rental Library",0191329040874,191329040874,"Universal Pictures Home Entertainment",2018-07-03,,"comedy, dvd",,,102,,82664954,,,,,2026-09-17,2026-09-17
ayq1gngpsz,movie,82632186,8263218,"Total Recall","Paul Verhoeven",Paul,Verhoeven,"Rental Library",0012236170488,012236170488,Lionsgate,2005-05-31,,"dvd, sci-fi",,,113,,82632186,,,,,2026-09-17,2026-09-17
v8uaztf26q,movie,82599418,8259941,"Blood Father","Richet, Jean-Francois",Richet,Richet,"Rental Library",0031398244912,031398244912,"Alliance Entertainment",2016-10-11,,"action, dvd",,,88,,82599418,,,,,2026-09-17,2026-09-17
ftoc75ze5y,movie,41639418,4163941,"the Lazarus Project",,,,"Rental Library",0043396261815,043396261815,,,,"dvd, sci-fi",,,,,41639418,,,,,2026-09-17,2026-09-17
6umk5o68dt,movie,40852986,4085298,"Full Metal Jacket","Stanley Kubrick",Stanley,Kubrick,"Rental Library",0085391163114,85391163114,WarnerBrothers,2007-05-15,,"drama, dvd",,,116,,40852986,,,,,2026-09-17,2026-09-17
dmnj9bgu84,movie,39378426,3937842,Trespass,"Walter Hill",Walter,Hill,"Rental Library",0025192195723,025192195723,"Universal Pictures Home Entertainment",2008-06-24,,"dvd, thriller",,,102,,39378426,,,,,2026-09-17,2026-09-17
w1e6y7hisd,movie,39247354,3924735,"Blood of Redemption","Giorgio Serafini, Shawn Sorgouse",Giorgio,Serafini,"Rental Library",741952755197,741952755197,"Entertainment One",2013-09-24,,"action, dvd",,,85,,39247354,,,,,2026-09-17,2026-09-17
qhf9klhwe4,movie,37903866,3790386,"Single White Female: The Psycho","Keith Samples",Keith,Samples,"Rental Library",0043396123991,043396123991,"Sony Pictures Home Entertainment",2005-10-25,,"dvd, thriller",,,91,,37903866,,,,,2026-09-17,2026-09-17
ywh5aj5r71,movie,37215738,3721573,"Rush Hour 2","Ratner, Brett",Ratner,Ratner,"Rental Library",0794043170003,794043170003,"New Line Cinema Corporation",2013-05-14,,"action, dvd",,,,,37215738,,,,,2026-09-17,2026-09-17
t0bnf8x93y,movie,33807866,3380786,"For Love of the Game","Sam Raimi",Sam,Raimi,"Rental Library",0025192068423,025192068423,"Studio Distribution Services",2005-12-26,,"drama, dvd",,,138,,33807866,,,,,2026-09-17,2026-09-17
prwzbk2no7,movie,33119738,3311973,"J. Edgar","Clint Eastwood",Clint,Eastwood,"Rental Library",0883929215003,883929215003,WarnerBrothers,2012-02-21,,"drama, dvd",,,137,,33119738,,,,,2026-09-17,2026-09-17
3kjhunvarj,movie,32202234,3220223,"Mazes and Monsters","Steven Hilliard Stern",Steven,Stern,"Rental Library",0885444495045,885444495045,,2010-12-31,,"dvd, fantasy",,,100,,32202234,,,,,2026-09-17,2026-09-17
hetdqsp19k,movie,29941242,2994124,"Rising Sun","Philip Kaufman",Philip,Kaufman,"Rental Library",0024543036500,024543036500,"20th Century Studios",2002-05-21,,"dvd, thriller",,,129,,29941242,,,,,2026-09-17,2026-09-17
9dc4eol6rp,movie,28270074,2827007,54,"Mark Christopher",Mark,Christopher,"Rental Library",0031398137160,031398137160,"Miramax Lionsgate",2011-04-26,,"dvd, musical",,,93,,28270074,,,,,2026-09-17,2026-09-17
nxiscyo41p,movie,26992122,2699212,"Joyful Noise","Todd Graff",Todd,Graff,"Rental Library",0883929239528,883929239528,WarnerBrothers,2012-05-01,,"dvd, musical",,,118,,26992122,,,,,2026-09-17,2026-09-17
iz58rhylqm,movie,26041850,2604185,"The Crime of Padre Amaro","Carlos Carrera",Carlos,Carrera,"Rental Library",0043396004672,043396004672,"Sony Pictures Home Entertainment",2003-04-22,,"drama, dvd",,,118,,26041850,,,,,2026-09-17,2026-09-17
obar2u20an,movie,32072186,3207218,"Monster's Ball","Marc Forster",Marc,Forster,"Rental Library",0658149798229,658149798229,Lionsgate,2002-06-11,,"drama, dvd",,,111,,32072186,,,,,2026-09-17,2026-09-17
6umk5do8dt,movie,32039418,3203941,"Snake Eyes","Brian De Palma",Brian,Palma,"Rental Library",0097363354178,097363354178,Paramount,1999-02-16,,"dvd, thriller",,,98,,32039418,,,,,2026-09-17,2026-09-17
2ogps88tqt,movie,30728698,3072869,8MM,"Joel Schumacher",Joel,Schumacher,"Rental Library",0043396028548,043396028548,"Sony Pictures Home Entertainment",2002-12-03,,"dvd, thriller",,,126,,30728698,,,,,2026-09-17,2026-09-17
xlz2nisjps,movie,30040570,3004057,"The Hobbit: An Unexpected Journey","Peter Jackson",Peter,Jackson,"Rental Library",0794043165368,794043165368,"New Line Home Video",2013-03-19,,"dvd, fantasy",,,169,,30040570,,,,,2026-09-17,2026-09-17
ri1vpwexoz,movie,28729850,2872985,"The Sweetest Thing","Roger Kumble",Roger,Kumble,"Rental Library",0043396078253,043396078253,"Sony Pictures Home Entertainment",2002-01-01,,"dvd, romantic-comedy",,,84,,28729850,,,,,2026-09-17,2026-09-17
ywh5aqvr71,movie,28008954,2800895,"The Nice Guys","Shane Black",Shane,Black,"Rental Library",0883929530786,883929530786,"Warner Bros.",2016-08-23,,"comedy, dvd",,,,,28008954,,,,,2026-09-17,2026-09-17
iz58r1rlqm,movie,25780730,2578073,"The Secret of My Success","Herbert Ross",Herbert,Ross,"Rental Library",0025192041228,025192041228,"Universal Pictures Home Entertainment",2015-09-01,,"comedy, dvd",,,111,,25780730,,,,,2026-09-17,2026-09-17
obar2gt0an,movie,24404474,2440447,"Shrek the Third","Chris Matthew Miller",Chris,Miller,"Rental Library",0191329061084,191329061084,"Studio Distribution Services",2018-06-05,,"dvd, kids-family",,,93,,24404474,,,,,2026-09-17,2026-09-17
ayq1gkcpsz,movie,20242938,2024293,"Varsity Blues","Brian Robbins",Brian,Robbins,"Rental Library",0032429258519,032429258519,"Paramount Pictures Home Entertainment",2017-04-25,,"drama, dvd",,,104,,20242938,,,,,2026-09-17,2026-09-17
6umk5u08dt,movie,20046330,2004633,Spy,"Paul Feig",Paul,Feig,"Rental Library",0024543969372,024543969372,TW,2015-09-29,,"comedy, dvd",,,120,,20046330,,,,,2026-09-17,2026-09-17
bpyiopkcho,movie,19653114,1965311,"A Knights Tale","Brian Helgeland",Brian,Helgeland,"Rental Library",0043396150256,043396150256,"Columbia Pictures",2006-09-19,,"action, blu-ray",,,132,,19653114,,,,,2026-09-17,2026-09-17
8g3yvgaohq,movie,19554810,1955481,Moonraker,Various,Various,Various,"Rental Library",0883904333999,883904333999,WarnerBrothers,2020-07-06,,"action, blu-ray",,,,,19554810,,,,,2026-09-17,2026-09-17
xlz2nlfjps,movie,19522042,1952204,"The Invasion","Oliver Hirschbiegel",Oliver,Hirschbiegel,"Rental Library",0760137164968,760137164968,"Arrow Video",2024-11-12,,"blu-ray, sci-fi",,,99,,19522042,,,,,2026-09-17,2026-09-17
t0bnf0q93y,movie,08242938,0824293,"The Hunger Games: Catching Fire","Francis Lawrence",Francis,Lawrence,"Rental Library",0031398181514,31398181514,Lionsgate,2014-03-07,,"action, dvd",,,146,,08242938,,,,,2026-09-17,2026-09-17
prwzbr9no7,movie,06145786,0614578,"Dante's Peak","Roger Donaldson",Roger,Donaldson,"Rental Library",0025192014925,025192014925,"Universal Pictures Home Entertainment",2005-08-23,,"action, dvd",,,109,,06145786,,,,,2026-09-17,2026-09-17
hetdqe419k,movie,05490426,0549042,Druids,"Jacques Dorfmann",Jacques,Dorfmann,"Rental Library",0043396064454,043396064454,"Sony Pictures Home Entertainment",2001-12-11,,"action, dvd",,,120,,05490426,,,,,2026-09-17,2026-09-17
nxiscxd41p,movie,02705146,0270514,"Underworld: Blood Wars","Anna Foerster",Anna,Foerster,"Rental Library",0043396472907,043396472907,"Sony Pictures Home Entertainment",2017-04-25,,"dvd, horror",,,91,,02705146,,,,,2026-09-17,2026-09-17
lsvoxsk7b9,movie,96993530,9699353,"The Big Sleep","Michael Winner",Michael,Winner,"Rental Library",0011301692863,011301692863,"Timeless Media",2014-09-23,,"dvd, thriller",,,100,,96993530,,,,,2026-09-17,2026-09-17
e90mh9f5u2,movie,96895226,9689522,"The New Barbarians","Nemanja Ceranic",Nemanja,Ceranic,"Rental Library",0810199990781,810199990781,"Well Go USA",2026-09-08,,"dvd, sci-fi",,,128,,96895226,,,,,2026-09-17,2026-09-17
gakw8pmbt4,movie,96469242,9646924,"Mighty Joe Young","Ernest B. Schoedsack",Ernest,Schoedsack,"Rental Library",0888574106522,888574106522,Warner,2014-11-27,,"dvd, kids-family",,,94,,96469242,,,,,2026-09-17,2026-09-17
6umk5gd8dt,movie,96174330,9617433,"The Ghost and the Darkness","Stephen Hopkins",Stephen,Hopkins,"Rental Library",0097363235071,097363235071,Paramount,1998-12-01,,"action, dvd",,,109,,96174330,,,,,2026-09-17,2026-09-17
dmnj93mu84,movie,95781114,9578111,"Universal Soldier","Roland Emmerich",Roland,Emmerich,"Rental Library",0012236161820,012236161820,Lionsgate,2004-10-19,,"action, dvd",,,102,,95781114,,,,,2026-09-17,2026-09-17
2ogps00tqt,movie,95486202,9548620,"The Final Countdown","Don Taylor",Don,Taylor,"Rental Library",0827058104593,827058104593,"Blue Underground",2016-07-01,,"drama, dvd",,,100,,95486202,,,,,2026-09-17,2026-09-17
bpyionycho,movie,94961914,9496191,"The Mask of Zorro","Martin Campbell",Martin,Campbell,"Rental Library",0043396109353,43396109353,"Sony Pictures Home Entertainment",2005-10-18,,"action, dvd",,,137,,94961914,,,,,2026-09-17,2026-09-17
ri1vplvxoz,movie,94699770,9469977,"Gosford Park","Robert Altman",Robert,Altman,"Rental Library",0025192228124,25192228124,"Universal Studios",2002-06-25,,"drama, dvd",,,138,,94699770,,,,,2026-09-17,2026-09-17
kq7e3w8ysl,movie,46072058,4607205,"The Thief of Bagdad","Alexander Korda, Michael Powell",Alexander,Korda,"Rental Library",0715515029926,715515029926,"Criterion Collection",2008-05-27,,"drama, dvd",,,106,,46072058,,,,,2026-09-17,2026-09-17
prwzbx6no7,movie,45940986,4594098,"The Leopard",,,,"Rental Library",0715515081214,715515081214,"Criterion Collection",2004-06-08,,"drama, dvd",,,185,,45940986,,,,,2026-09-17,2026-09-17
3kjhuy9arj,movie,45842682,4584268,"Ali: Fear Eats the Soul","Rainer Werner Fassbinder",Rainer,Fassbinder,"Rental Library",9781559409391,715515014120,Criterion,2003-06-24,,"drama, dvd",,,94,,45842682,,,,,2026-09-17,2026-09-17
lsvoxfy7b9,movie,52584954,5258495,"Touch of Evil","Orson Welles",Orson,Welles,"Rental Library",0025192047022,025192047022,"Universal Studios",2000-10-31,,"dvd, thriller",,,111,,52584954,,,,,2026-09-17,2026-09-17
u34q6a8gnz,movie,52290042,5229004,Brainstorm,"Douglas Trumbull",Douglas,Trumbull,"Rental Library",0012569505728,012569505728,"Warner Home Video",2000-08-22,,"dvd, sci-fi",,,106,,52290042,,,,,2026-09-17,2026-09-17
iz58rsjlqm,movie,52191738,5219173,Shampoo,"Hal Ashby",Hal,Ashby,"Rental Library",0043396605305,043396605305,"Sony Pictures Home Entertainment",2003-01-21,,"comedy, dvd",,,110,,52191738,,,,,2026-09-17,2026-09-17
obar2c60an,movie,52093434,5209343,"City of God","Katia Lund, Fernando Meirelles",Katia,Lund,"Rental Library",0031398137269,031398137269,Lionsgate,2011-04-26,,"drama, dvd",,,130,,52093434,,,,,2026-09-17,2026-09-17
ayq1gr3psz,movie,51995130,5199513,Apocalypto,"Mel Gibson",Mel,Gibson,"Rental Library",786936705089,786936705089,"Buena Vista Home Entertainment / Touchstone",2007-05-22,,"action, dvd",,,138,,51995130,,,,,2026-09-17,2026-09-17
ftoc76ve5y,movie,51438074,5143807,8MM2,"J.S. Cardone",J.S.,Cardone,"Rental Library",0043396125575,043396125575,"Sony Pictures Home Entertainment",2005-11-22,,"dvd, thriller",,,107,,51438074,,,,,2026-09-17,2026-09-17
gakw8n3bt4,movie,51307002,5130700,"The Other Side of Midnight","Charles Jarrott",Charles,Jarrott,"Rental Library",9317486005568,,"La Entertainment",2022-07-15,,"drama, dvd",,,,,51307002,,,,,2026-09-17,2026-09-17
dmnj9a3u84,movie,51110394,5111039,"Eye of the Devil","J. Lee Thompson",J.,Thompson,"Rental Library",0883316280164,883316280164,Warner,2010-10-26,,"dvd, horror",,,,,51110394,,,,,2026-09-17,2026-09-17
6umk5ba8dt,movie,50782714,5078271,"The Lady Eve","Preston Sturges",Preston,Sturges,"Rental Library",0715515011624,715515011624,Criterion,2001-10-16,,"dvd, romantic-comedy",,,94,,50782714,,,,,2026-09-17,2026-09-17
xlz2nh5jps,movie,50684410,5068441,"A Very Harold & Kumar Christmas","Todd Strauss-Schulson",Todd,Strauss-Schulson,"Rental Library",0794043152245,794043152245,WarnerBrothers,2012-02-07,,"comedy, dvd",,,90,,50684410,,,,,2026-09-17,2026-09-17
4jlfmwfkbx,movie,50389498,5038949,"The Prestige","Christopher Nolan",Christopher,Nolan,"Rental Library",0786936705157,786936705157,"Buena Vista Home Entertainment / Touchstone",2007-02-20,,"drama, dvd",,,130,,50389498,,,,,2026-09-17,2026-09-17
t0bnfui93y,movie,49865210,4986521,"The Last Castle",,,,"Rental Library",0032429089588,032429089588,,,,"action, dvd",,,,,49865210,,,,,2026-09-17,2026-09-17
u34q6pognz,movie,49734138,4973413,Trapped,"Luis Mandoki",Luis,Mandoki,"Rental Library",0043396078246,043396078246,"Sony Pictures Home Entertainment",2002-12-24,,"dvd, thriller",,,106,,49734138,,,,,2026-09-17,2026-09-17
ayq1gxapsz,movie,95711994,9571199,"Gemini Man","Ang Lee",Ang,Lee,"Rental Library",0032429333766,032429333766,"Paramount Pictures Home Entertainment",2020-01-14,,"action, dvd",,,117,,95711994,,,,,2026-09-17,2026-09-17
e90mhov5u2,movie,95679226,9567922,"Friday the 13th Part 3 3D","Steve Miner",Steve,Miner,"Rental Library",0032429268204,032429268204,"Paramount Pictures Home Entertainment",2017-08-01,,"dvd, horror",,,95,,95679226,,,,,2026-09-17,2026-09-17
6umk5py8dt,movie,95384314,9538431,"The Bourne Identity","Doug Liman",Doug,Liman,"Rental Library",25192025396,025192025396,"Universal Studios Home Entertainment",2009-03-22,,"action, dvd",,,119,,95384314,,,,,2026-09-17,2026-09-17
9dc4eav6rp,movie,03881210,0388121,"Fred Claus","David Dobkin",David,Dobkin,"Rental Library",0883929827176,883929827176,"Warner Reissue",2026-09-01,,"dvd, holiday",,,116,,03881210,,,,,2026-09-17,2026-09-17
lsvox9i7b9,movie,03815674,0381567,Spartan,"David Mamet",David,Mamet,"Rental Library",0085393880125,085393880125,WarnerBrothers,2007-04-03,,"dvd, thriller",,,107,,03815674,,,,,2026-09-17,2026-09-17
