id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
ywh5aqvr71,movie,"The Nice Guys","Shane Black",Shane,Black,"Rental Library",0883929530786,883929530786,"A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.","Warner Bros.",2016-08-23,,"comedy, dvd",,,,,28008954,,,,,1,,,"Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer, Margaret Qualley",,,,,,,,,2026-09-17,1
iz58r1rlqm,movie,"The Secret of My Success","Herbert Ross",Herbert,Ross,"Rental Library",0025192041228,025192041228,"Brantley Foster, a well-educated kid from Kansas, has always dreamed of making it big in New York City, but once there, he learns that jobs - and girls - are hard to get. When he visits his uncle, Howard Prescott, who runs a multi-million-dollar company, he is given a job in the mail room.","Universal Pictures Home Entertainment",2015-09-01,,"comedy, dvd",,,111,,25780730,,,,,1,,,"Michael J. Fox,  Helen Slater,  Richard Jordan,  Margaret Whitton,  John Pankow",1.85:1,,,,,,,,2026-09-17,1
obar2gt0an,movie,"Shrek the Third","Chris Matthew Miller",Chris,Miller,"Rental Library",0191329061084,191329061084,"After the King of Far Far Away dies, Shrek and Fiona are to succede. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, he and Donkey set off to bring him back to rule the kingdom.","Studio Distribution Services",2018-06-05,,"dvd, kids-family",,,93,,24404474,,,,,1,,,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Julie Andrews",1.78:1,,,,,,,,2026-09-17,1
ayq1gkcpsz,movie,"Varsity Blues","Brian Robbins",Brian,Robbins,"Rental Library",0032429258519,032429258519,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.","Paramount Pictures Home Entertainment",2017-04-25,,"drama, dvd",,,104,,20242938,,,,,1,,,"James Van Der Beek, Jon Voight, Ron Lester, Paul Walker, Scott Caan",,,,,,,,,2026-09-17,1
6umk5u08dt,movie,Spy,"Paul Feig",Paul,Feig,"Rental Library",0024543969372,024543969372,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",TW,2015-09-29,,"comedy, dvd",,,120,,20046330,,,,,1,,,"Jude Law, Raad Rawi",2.39:1,,,,,,,,2026-09-17,1
bpyiopkcho,movie,"A Knights Tale","Brian Helgeland",Brian,Helgeland,"Rental Library",0043396150256,043396150256,"William Thatcher, a knight's peasant apprentice, gets a chance at glory when the knight dies suddenly mid-tournament. Posing as a knight himself, William won't stop until he's crowned tournament champion—assuming matters of the heart don't get in the way.","Columbia Pictures",2006-09-19,,"action, blu-ray",,,132,,19653114,,,,,1,,,"Heath Ledger, Mark Addy, Rufus Sewell, Paul Bettany, Alan Tudyk",2.35:1,,,,,,,,2026-09-17,1
8g3yvgaohq,movie,Moonraker,Various,Various,Various,"Rental Library",0883904333999,883904333999,"After Drax Industries' Moonraker space shuttle is hijacked, secret agent James Bond is assigned to investigate, traveling to California to meet the company's owner, the mysterious Hugo Drax. With the help of scientist Dr. Holly Goodhead, Bond soon uncovers Drax's nefarious plans for humanity, all the while fending off an old nemesis, Jaws, and venturing to Venice, Rio, the Amazon...and even outer space.",WarnerBrothers,2020-07-06,,"action, blu-ray",,,,,19554810,,,,,1,,,Various,,,,,,,,,2026-09-17,1
xlz2nlfjps,movie,"The Invasion","Oliver Hirschbiegel",Oliver,Hirschbiegel,"Rental Library",0760137164968,760137164968,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.","Arrow Video",2024-11-12,,"blu-ray, sci-fi",,,99,,19522042,,,,,,,,"Daniel Craig, Jeffrey Wright, Jeremy Northam, Nicole Kidman",,,,,,,,,2026-09-17,1
t0bnf0q93y,movie,"The Hunger Games: Catching Fire","Francis Lawrence",Francis,Lawrence,"Rental Library",0031398181514,31398181514,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever.",Lionsgate,2014-03-07,,"action, dvd",,,146,,08242938,,,,,1,,,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth",,,,,,,,,2026-09-17,1
prwzbr9no7,movie,"Dante's Peak","Roger Donaldson",Roger,Donaldson,"Rental Library",0025192014925,025192014925,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.","Universal Pictures Home Entertainment",2005-08-23,,"action, dvd",,,109,,06145786,,,,,1,,,"Pierce Brosnan, Linda Hamilton, Charles Hallahan, Grant Heslov, Elizabeth Hoffman",2.35:1,,,,,,,,2026-09-17,1
hetdqe419k,movie,Druids,"Jacques Dorfmann",Jacques,Dorfmann,"Rental Library",0043396064454,043396064454,"In the year 60 B.C. a group of Druids, including the arch-druid Guttuart (Max von Sydow), witness the passing of a comet and interpret it as the sign of the coming of a king for their country Gaul, which has not had a king for a long time. Guttuart goes to Gergovia, the capital of the Arvenes tribe, to attend a meeting of Gallic tribal chieftains. The young boy Vercingetorix, along with his friend the young girl Eponia, sneak into a large cavern where Celtill, Vercingetorix's father and chieftain of the Arvenes, hosts the meeting of chieftains with the intention of proclaiming himself king of all Gauls. When Celtill shows off the crown once worn by the old kings of Gaul, an arrow from two Roman spies (dressed as Gauls) hits Celtill in the back.","Sony Pictures Home Entertainment",2001-12-11,,"action, dvd",,,120,,05490426,,,,,1,,,"Christopher Lambert, Klaus Maria Brandauer, Max von Sydow, Inés Sastre, Denis Charvet",2.35:1,,,,,,,,2026-09-17,1
nxiscxd41p,movie,"Underworld: Blood Wars","Anna Foerster",Anna,Foerster,"Rental Library",0043396472907,043396472907,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.","Sony Pictures Home Entertainment",2017-04-25,,"dvd, horror",,,91,,02705146,,,,,1,,,"Kate Beckinsale, Theo James, Lara Pulver, Tobias Menzies, Bradley James",2.40:1,,,,,,,,2026-09-17,1
lsvoxsk7b9,movie,"The Big Sleep","Michael Winner",Michael,Winner,"Rental Library",0011301692863,011301692863,"Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.","Timeless Media",2014-09-23,,"dvd, thriller",,,100,,96993530,,,,,1,,,"Robert Mitchum, Sarah Miles, Candy Clark, Joan Collins, James Stewart",,,,,,,,,2026-09-17,1
e90mh9f5u2,movie,"The New Barbarians","Nemanja Ceranic",Nemanja,Ceranic,"Rental Library",0810199990781,810199990781,"Two mercenaries help wandering caravans fight off an evil and aimless band of white-clad bikers after the nuclear holocaust.","Well Go USA",2026-09-08,,"dvd, sci-fi",,,128,,96895226,,,,,,,,"Igor Bencina, Isidora Simijonovic, Marta Bjelica, Petar Bencina, Sergej Trifunovic",,,,,,,,,2026-09-17,1
gakw8pmbt4,movie,"Mighty Joe Young","Ernest B. Schoedsack",Ernest,Schoedsack,"Rental Library",0888574106522,888574106522,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",Warner,2014-11-27,,"dvd, kids-family",,,94,,96469242,,,,,1,,,"Robert Armstrong, Terry Moore, Ben Johnson",1.33:1,,,,,,,,2026-09-17,1
6umk5gd8dt,movie,"The Ghost and the Darkness","Stephen Hopkins",Stephen,Hopkins,"Rental Library",0097363235071,097363235071,"Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions.",Paramount,1998-12-01,,"action, dvd",,,109,,96174330,,,,,1,,,"Michael Douglas, Val Kilmer, Tom Wilkinson, John Kani, Bernard Hill",2.35:1,,,,,,,,2026-09-17,1
dmnj93mu84,movie,"Universal Soldier","Roland Emmerich",Roland,Emmerich,"Rental Library",0012236161820,012236161820,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",Lionsgate,2004-10-19,,"action, dvd",,,102,,95781114,,,,,1,,,"Dolph Lundgren, Jean-Claude Van Damme, Jerry Orbach",2.35:1,,,,,,,,2026-09-17,1
2ogps00tqt,movie,"The Final Countdown","Don Taylor",Don,Taylor,"Rental Library",0827058104593,827058104593,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.","Blue Underground",2016-07-01,,"drama, dvd",,,100,,95486202,,,,,1,,,"Kirk Douglas, Martin Sheen, Katharine Ross",2.35:1,,,,,,,,2026-09-17,1
bpyionycho,movie,"The Mask of Zorro","Martin Campbell",Martin,Campbell,"Rental Library",0043396109353,43396109353,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.","Sony Pictures Home Entertainment",2005-10-18,,"action, dvd",,,137,,94961914,,,,,1,,,"Antonio Banderas, Catherine Zeta-Jones, Anthony Hopkins, Yolanda Orisaga, Paco Morayta",2.35:1,,,,,,,,2026-09-17,1
ri1vplvxoz,movie,"Gosford Park","Robert Altman",Robert,Altman,"Rental Library",0025192228124,25192228124,"In 1930s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.","Universal Studios",2002-06-25,,"drama, dvd",,,138,,94699770,,,,,1,,,"Maggie Smith, Kristin Scott Thomas",2.35:1,,,,,,,,2026-09-17,1
kq7e3w8ysl,movie,"The Thief of Bagdad","Alexander Korda, Michael Powell",Alexander,Korda,"Rental Library",0715515029926,715515029926,"When Prince Ahmad is blinded and cast out of Bagdad by the nefarious Jaffar, he joins forces with the scrappy thief Abu to win back his royal place, as well as the heart of a beautiful princess.","Criterion Collection",2008-05-27,,"drama, dvd",,,106,,46072058,,,,,2,,,"Sabu, Conrad Veidt, Rex Ingram, Miki Hood, Allan Jeayes",1.33:1,,,,,,,,2026-09-17,1
prwzbx6no7,movie,"The Leopard",,,,"Rental Library",0715515081214,715515081214,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life.","Criterion Collection",2004-06-08,,"drama, dvd",,,185,,45940986,,,,,3,,,"Burt Lancaster, Claudia Cardinale, Alain Delon, Paolo Stoppa, Rina Morelli",,,,,,,,,2026-09-17,1
3kjhuy9arj,movie,"Ali: Fear Eats the Soul","Rainer Werner Fassbinder",Rainer,Fassbinder,"Rental Library",9781559409391,715515014120,"Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.",Criterion,2003-06-24,,"drama, dvd",,,94,,45842682,,,,,2,,,"Anita Bucher, El Hedi ben Salem, Irm Hermann, Elma Karlowa, Gusti Kreissl",1.33:1,,,,,,,,2026-09-17,1
lsvoxfy7b9,movie,"Touch of Evil","Orson Welles",Orson,Welles,"Rental Library",0025192047022,025192047022,"A border-town bombing draws Mexican investigator Miguel Vargas into a corruption-ridden police investigation led by crooked captain Hank Quinlan, setting off a deadly struggle over power, justice, and truth.","Universal Studios",2000-10-31,,"dvd, thriller",,,111,,52584954,,,,,1,,,"Orson Welles, Charlton Heston, Janet Leigh, Marlene Dietrich, Zsa Zsa Gabor",1.85:1,,,,,,,,2026-09-17,1
u34q6a8gnz,movie,Brainstorm,"Douglas Trumbull",Douglas,Trumbull,"Rental Library",0012569505728,012569505728,"Two brilliant research scientists have invented a device capable of recording and playing back sensory experiences only to have devastating results when one of them records their own death.","Warner Home Video",2000-08-22,,"dvd, sci-fi",,,106,,52290042,,,,,1,,,"Christopher Walken, Natalie Wood, Louise Fletcher, Cliff Robertson, Jordan Christopher",2.35:1,,,,,,,,2026-09-17,1
iz58rsjlqm,movie,Shampoo,"Hal Ashby",Hal,Ashby,"Rental Library",0043396605305,043396605305,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.","Sony Pictures Home Entertainment",2003-01-21,,"comedy, dvd",,,110,,52191738,,,,,1,,,"Warren Beatty, Julie Christie, Lee Grant, Carrie Fisher, Goldie Hawn","1.33:1, 1.85:1",,,,,,,,2026-09-17,1
obar2c60an,movie,"City of God","Katia Lund, Fernando Meirelles",Katia,Lund,"Rental Library",0031398137269,031398137269,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",Lionsgate,2011-04-26,,"drama, dvd",,,130,,52093434,,,,,1,,,"Daniel Zettel, Leandro Firmino da Hora, Alexandre Rodrigues, Leandro Firmino De Hora Phellipe, Seu Jorge",,,,,,,,,2026-09-17,1
ayq1gr3psz,movie,Apocalypto,"Mel Gibson",Mel,Gibson,"Rental Library",786936705089,786936705089,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.","Buena Vista Home Entertainment / Touchstone",2007-05-22,,"action, dvd",,,138,,51995130,,,,,1,,,"Rudy Youngblood, Dalia Hernandez",1.85:1,,,,,,,,2026-09-17,1
ftoc76ve5y,movie,8MM2,"J.S. Cardone",J.S.,Cardone,"Rental Library",0043396125575,043396125575,"Entering a seamy underground world of peep shows, nude clubs, and live Internet sex is David Huxley, an aspiring politician who has everything to lose. Secretly filmed in a steamy three-way with his fiancée Tish and a gorgeous young model, David is desperate to find the extortionist who's demanding an exorbitant amount of money for the negatives. But when the blackmail trail ends in murder and David is kidnapped, Tish must come up with $5 million ransom or her fiancé's once-promising career, and life, may come to a dead end.","Sony Pictures Home Entertainment",2005-11-22,,"dvd, thriller",,,107,,51438074,,,,,1,,,"Johnathon Schaech, Lori Heuring, Julie Benz, Bruce Davison",1.85:1,,,,,,,,2026-09-17,1
gakw8n3bt4,movie,"The Other Side of Midnight","Charles Jarrott",Charles,Jarrott,"Rental Library",9317486005568,,"When French beauty Noelle Page falls in love with American pilot Larry Douglas, she believes he'll marry her. Instead, he returns to the U.S and marries the sweet but naive Catherine. Even though Noelle has found a new lover, an affluent Greek named Constantin, and has started a great career as an actress, she vows revenge on her onetime lover. But once her plan is in motion, she and Larry fall in love and plot Catherine's death.","La Entertainment",2022-07-15,,"drama, dvd",,,,,51307002,,,,,1,,,"Marie-France Pisier, John Beck, Susan Sarandon, Raf Vallone, Clu Gulager",,,,,,,,,2026-09-17,1
dmnj9a3u84,movie,"Eye of the Devil","J. Lee Thompson",J.,Thompson,"Rental Library",0883316280164,883316280164,"A French nobleman deserts his wife because of an ancient family secret.",Warner,2010-10-26,,"dvd, horror",,,,,51110394,,,,,1,,,"Deborah Kerr, David Niven, Donald Pleasence, Edward Mulhare, Flora Robson",,,,,,,,,2026-09-17,1
6umk5ba8dt,movie,"The Lady Eve","Preston Sturges",Preston,Sturges,"Rental Library",0715515011624,715515011624,"It's no accident when wealthy Charles falls for Jean. Jean is a con artist with her sights set on Charles' fortune. Matters complicate when Jean starts falling for her mark. When Charles suspects Jean is a gold digger, he dumps her. Jean, fixated on revenge and still pining for the millionaire, devises a plan to get back in Charles' life. With love and payback on her mind, she re-introduces herself to Charles, this time as an aristocrat named Lady Eve Sidwich.",Criterion,2001-10-16,,"dvd, romantic-comedy",,,94,,50782714,,,,,1,,,"Barbara Stanwyck, Henry Fonda, Charles Coburn, Eugene Pallette, William Demarest",1.33:1,,,,,,,,2026-09-17,1
xlz2nh5jps,movie,"A Very Harold & Kumar Christmas","Todd Strauss-Schulson",Todd,Strauss-Schulson,"Rental Library",0794043152245,794043152245,"Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",WarnerBrothers,2012-02-07,,"comedy, dvd",,,90,,50684410,,,,,1,,,"John Cho, Kal Penn, Neil Patrick Harris, Amir Blumenfeld, Paula Garcés",,,,,,,,,2026-09-17,1
4jlfmwfkbx,movie,"The Prestige","Christopher Nolan",Christopher,Nolan,"Rental Library",0786936705157,786936705157,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","Buena Vista Home Entertainment / Touchstone",2007-02-20,,"drama, dvd",,,130,,50389498,,,,,1,,,"Hugh Jackman, Christian Bale, Michael Caine, Scarlett Johansson, David Bowie",2.35:1,,,,,,,,2026-09-17,1
t0bnfui93y,movie,"The Last Castle",,,,"Rental Library",0032429089588,032429089588,"A court-martialed general rallies together 1200 inmates to rise against the system that put him away.",,,,"action, dvd",,,,,49865210,,,,,,,,,,,,,,,,,2026-09-17,1
u34q6pognz,movie,Trapped,"Luis Mandoki",Luis,Mandoki,"Rental Library",0043396078246,043396078246,"When their daughter is abducted by experienced kidnappers, the Jennings turn the tables on their seemingly fool-proof plan.","Sony Pictures Home Entertainment",2002-12-24,,"dvd, thriller",,,106,,49734138,,,,,1,,,"Kevin Bacon, Charlize Theron, Courtney Love, Stuart Townsend, Pruitt Taylor Vince",1.85:1,,,,,,,,2026-09-17,1
ayq1gxapsz,movie,"Gemini Man","Ang Lee",Ang,Lee,"Rental Library",0032429333766,032429333766,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.","Paramount Pictures Home Entertainment",2020-01-14,,"action, dvd",,,117,,95711994,,,,,1,,,"Clive Owen, Mary Elizabeth Winstead, Benedict Wong, Will Smith",,,,,,,,,2026-09-17,1
e90mhov5u2,movie,"Friday the 13th Part 3 3D","Steve Miner",Steve,Miner,"Rental Library",0032429268204,032429268204,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naïve friends. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason, who stalks them at every turn...","Paramount Pictures Home Entertainment",2017-08-01,,"dvd, horror",,,95,,95679226,,,,,1,,,"Gloria Charles, Catherine Parks, Paul Kratka, David Katims, Larry Zerner",,,,,,,,,2026-09-17,1
6umk5py8dt,movie,"The Bourne Identity","Doug Liman",Doug,Liman,"Rental Library",25192025396,025192025396,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?","Universal Studios Home Entertainment",2009-03-22,,"action, dvd",,,119,,95384314,,,,,1,,,"Matt Damon, Franka Potente, Chris Cooper, Clive Owen, Brian Cox",2.35:1,,,,,,,,2026-09-17,1
9dc4eav6rp,movie,"Fred Claus","David Dobkin",David,Dobkin,"Rental Library",0883929827176,883929827176,"Fred Claus and Santa Claus have been estranged brothers for many years. Now Fred must reconcile his differences with his brother whom he believes overshadows him. When an efficiency expert assesses the workings at the North Pole and threatens to shut Santa down, Fred must help his brother to save Christmas.","Warner Reissue",2026-09-01,,"dvd, holiday",,,116,,03881210,,,,,,,,"Elizabeth Banks, John Michael Higgins, Miranda Richardson, Paul Giamatti, Vince Vaughn",,,,,,,,,2026-09-17,1
lsvox9i7b9,movie,Spartan,"David Mamet",David,Mamet,"Rental Library",0085393880125,085393880125,"U.S. government agent Scott is assigned to rescue the daughter of a high-ranking government official. As willing as he is to bend the rules to get things done, though, Scott is shocked to find that others are willing to go even further to protect a political career.",WarnerBrothers,2007-04-03,,"dvd, thriller",,,107,,03815674,,,,,1,,,"Val Kilmer, Derek Luke, William H. Macy, Ed O'Neill, Johnny Messner",2.35:1,,,,,,,,2026-09-17,1
ayq1g7rpsz,movie,"Bad Teacher","Jake Kasdan",Jake,Kasdan,"Rental Library",0043396385771,043396385771,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.","Columbia Pictures",2011-10-18,,"comedy, dvd",,,189,,03487994,,,,,1,,,"Jason Segel, Cameron Diaz, Kathryn Newton",1.85:1,,,,,,,,2026-09-17,1
6umk5nr8dt,movie,Acceleration,"Daniel Zirilli, Michael Merino",Daniel,Zirilli,"Rental Library",0767685171905,767685171905,"After being double crossed by his most trusted operative, a ruthless crime lord takes revenge by kidnapping the her son. Overwhelmed with fear, the operative is given one night to make up for her misdeeds by systematically eliminating his enemies. As the hours rush by, the steaks begin to rise and the darkened city streets turn into a brutal and bloody battle ground.",Cineverse,2025-10-28,,"action, dvd",,,85,,03062010,,,,,,,,"Chuck Liddell, Dolph Lundgren, Sean Patrick Flanery",,,,,,,,,2026-09-17,1
xlz2n58jps,movie,Jindabyne,"Ray Lawrence",Ray,Lawrence,"Rental Library",0043396183964,043396183964,"Outside the Australian town of Jindabyne, local man Stuart Kane is on a fishing trip with friends when they discover the body of a murdered girl.","Sony Pictures Home Entertainment",2007-10-02,,"drama, dvd",,,130,,02898170,,,,,1,,,"Laura Linney, Gabriel Byrne, Chris Haywood, Deborra-Lee Furness",2.35:1,,,,,,,,2026-09-17,1
4jlfmz9kbx,movie,Woodlawn,"Jon Erwin, Andrew Erwin",Jon,Erwin,"Rental Library",0025192340260,025192340260,"Love and unity in a school torn by racism and hate in the 1970s. A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.",Universal,2016-01-19,,"drama, dvd",,,123,,02373882,,,,,1,,,"Jon Voight, Sean Astin, Nic Bishop, Caleb Castille, Sherri Shepherd",2.40:1,,,,,,,,2026-09-17,1
8g3yv4fohq,movie,"Vertical Limit","Martin Campbell",Martin,Campbell,"Rental Library",0043396050662,043396050662,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.","Sony Pictures Home Entertainment",2002-01-01,,"action, dvd",,,124,,02275578,,,,,1,,,"Scott Glenn, Chris O'Donnell, Bill Paxton, Robin Tunney, Stuart Wilson",1.85:1,,,,,,,,2026-09-17,1
t0bnfas93y,movie,"A Bridge too Far","Richard Attenborough",Richard,Attenborough,"Rental Library",0027616675729,027616675729,"The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.","20th Century Fox",2013-05-07,,"action, dvd",,,175,,39950842,,,,,1,,,"Dirk Bogarde, James Caan, Michael Caine, Sean Connery, Denholm Elliott",2.35:1,,,,,,,,2026-09-17,1
3kjhulgarj,movie,"Daddy's Little Girls","Tyler Perry",Tyler,Perry,"Rental Library",0031398213994,031398213994,"Monty is a mechanic struggling to make ends meet as he raises his three young daughters. When the court awards custody of his daughters to his shady ex-wife, Monty desperately tries to win them back with the help of Julia, a beautiful, Ivy League-educated attorney. Monty and Julia couldn't be less alike, but a flame is ignited... touching off a firestorm of love and conflict.",Lionsgate,2007-06-12,,"drama, dvd",,,95,,39787002,,,,,1,,,"Louis Gossett Jr., Juanita Jennings, Malinda Williams, Gary Sturgis, Avant",1.85:1,,,,,,,,2026-09-17,1
hetdqoi19k,movie,"World Trade Center","Oliver Stone",Oliver,Stone,"Rental Library",0032429287724,032429287724,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",PARAMOUNT,2017-10-24,,"drama, dvd",,,129,,39754234,,,,,1,,,"Maria Bello, Maggie Gyllenhaal, Nicolas Cage, Michael Pena",,,,,,,,,2026-09-17,1
7f20jo1hd6,movie,"Hannibal Rising","Peter Webber",Peter,Webber,"Rental Library",0796019802406,796019802406,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a medical student he hones his appetite for the kill.","Weinstein Company",2007-05-29,,"dvd, thriller",,,121,,39721466,,,,,1,,,"Gaspard Ulliel, Rhys Ifans, Li Gong, Aaran Thomas, Helena-Lia Tachovská",1.33:1,,,,,,,,2026-09-17,1
iz58r6zlqm,movie,"The Tourist","Florian Henckel von Donnersmarck",Florian,Donnersmarck,"Rental Library",0043396374041,043396374041,"American tourist Frank meets mysterious British woman Elise on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.","Columbia Pictures",2011-03-22,,"dvd, thriller",,,103,,39590394,,,,,1,,,"Johnny Depp, Angelina Jolie",2.40:1,,,,,,,,2026-09-17,1
ayq1ghxpsz,movie,Legionnaire,,,,"Rental Library",0658149714526,658149714526,"Alain Lefevre is a boxer paid by a Marseille mobster to take a dive. When he wins the fight he attempts to flee to America with the mobster's girlfriend Katrina. This plan fails and he seeks escape by joining the foreign legion. As part of the legion he tangles with abusive lieutenant Steinkampf and bonds with legionnaires Luther, Mackintosh and Rosetti.",,,,"action, dvd",,,,,39524858,,,,,,,,,,,,,,,,,2026-09-17,1
v8uaz3u26q,movie,"The Hunger Games","Gary Ross",Gary,Ross,"Rental Library",0031398155409,31398155409,"In a dystopian society where the Capitol forces each district to send two young tributes to fight to the death in a televised spectacle, a girl volunteers to take her sister’s place, setting the stage for a struggle of survival and defiance.","Lionsgate Home Entertainment",2012-08-18,,"dvd, fantasy",,,142,,39393786,,,,,2,,,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks",2.40:1,,,,,,,,2026-09-17,1
