id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
w1e9ucjisd,movie,"The Tale of the Princess Kaguya","Jamie Simone, Isao Takahata",Jamie,Simone,"Rental Library",0826663223088,826663223088,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.","SHOUT! FACTORY",2022-04-19,,"blu-ray, kids-family",,,137,,65540858,,,,,3,,,"Chloe Grace Moretz, James Caan, Mary Steenburgen, Darren Criss, Lucy Liu",,,,,,,,,2026-09-16,1
u34jhffgnz,movie,"Furious 7","James Wan",James,Wan,"Rental Library",0025192398650,025192398650,"Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.","Universal Studios Home Entertainment",2017-02-07,,"action, blu-ray",,,278,,65508090,,,,,1,,,"Vin Diesel, Paul Walker, Dwayne 'The Rock' Johnson, Michelle Rodriguez, Tyrese Gibson",2.40:1,,,,,,,,2026-09-16,1
e90c4xi5u2,movie,"Year One","Harold Ramis",Harold,Ramis,"Rental Library",0043396292192,043396292192,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.","Sony Pictures Home Entertainment",2009-10-06,,"blu-ray, comedy",,,100,,65442554,,,,,1,,,"Jack Black, Michael Cera, Oliver Platt, David Cross, Hank Azaria",1.85:1,,,,,,,,2026-09-16,1
gakq1e8bt4,movie,"The Fault in Our Stars","Josh Boone",Josh,Boone,"Rental Library",0024543968740,024543968740,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.","20th Century Fox Home Entertainment",2014-09-16,,"blu-ray, drama",,,126,,65344250,,,,,2,,,"Shailene Woodley, Ansel Elgort, Laura Dern, Sam Trammell, Nat Wolff",,,,,,,,,2026-09-16,1
dmnx7s8u84,movie,Logan,"James Mangold",James,Mangold,"Rental Library",0024543284383,024543284383,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","20th Century Fox",2017-05-23,,"action, blu-ray",,,137,,65311482,,,,,3,,,"Hugh Jackman, Patrick Stewart",,,,,,,,,2026-09-16,1
qhftdcqwe4,movie,"World War Z",,,,"Rental Library",0032429303127,032429303127,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",,,,"action, blu-ray",,,,,65082106,,,,,,,,,,,,,,,,,2026-09-16,1
8g3kw1uohq,movie,"From Paris With Love","Pierre Morel",Pierre,Morel,"Rental Library",0031398121336,031398121336,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.",Lionsgate,2010-06-08,,"action, blu-ray",,,95,,64951034,,,,,1,,,"John Travolta, Jonathan Rhys Meyers",,,,,,,,,2026-09-16,1
4jlst0wkbx,movie,"The A-Team","Joe Carnahan",Joe,Carnahan,"Rental Library",0024543273646,024543273646,"A man who loves when a plan comes together, Col. Hannibal Smith leads a close-knit team of elite operatives and Iraq War veterans. Framed for a crime they didn't commit, Smith and his men, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck, break out and go rogue, using their special talents to clear their names and find the perpetrator. Hot on their trail is Capt. Charissa Sosa, who was once involved with a member of Smith's team and has sworn to capture them, no matter what it takes.","TWENTIETH CENTURY FOX",2016-05-03,,"action, blu-ray",,,,,64885498,,,,,1,,,"Liam Neeson, Bradley Cooper, Jessica Biel, Quinton \Rampage\ Jackson, Sharlto Copley",,,,,,,,,2026-09-16,1
2ogarivtqt,movie,"The Hunger Games","Gary Ross",Gary,Ross,"Rental Library",0031398155546,031398155546,"In a dystopian society where the Capitol forces each district to send two young tributes to fight to the death in a televised spectacle, a girl volunteers to take her sister’s place, setting the stage for a struggle of survival and defiance.","Lionsgate Home Entertainment",2012-08-18,,"action, blu-ray",,,142,,64754426,,,,,2,,,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks",2.40:1,,,,,,,,2026-09-16,1
qhftd3iwe4,movie,"Happy Feet Two","George Miller",George,Miller,"Rental Library",0883929156467,883929156467,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters the Mighty Sven — a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to bring together the penguin nations and their allies to set things right.","Warner Bros. Pictures",2012-11-20,,"blu-ray, kids-family",,,,,64721658,,,,,2,,,"Elijah Wood, Pink",,,,,,,,,2026-09-16,1
6um4q1t8dt,movie,"Quantum of Solace",Various,Various,Various,"Rental Library",0883904334170,883904334170,"Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.","MGM (Video & DVD)",2015-09-15,,"action, blu-ray",,,214,,64688890,,,,,1,,,"Mathieu Amalric, Daniel Craig",,,,,,,,,2026-09-16,1
w1e9uplisd,movie,"Angels & Demons","Ron Howard",Ron,Howard,"Rental Library",0043396292178,043396292178,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati – a secret, underground organization – after four cardinals are kidnapped on the night of the papal conclave.","Sony Pictures Home Entertainment",2009-11-24,,"blu-ray, thriller",,,284,,64656122,,,,,2,,,"Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård, Pierfrancesco Favino",2.40:1,,,,,,,,2026-09-16,1
8g3kwsbohq,movie,Leatherheads,,,,"Rental Library",0025195042116,025195042116,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.","Universal Pictures Home Entertainment",2010-01-03,,"blu-ray, comedy",,,114,,64623354,,,,,1,,,"George Clooney, Renée Zellweger, John Krasinski, Tommy Hinkley, Jonathan Pryce",1.85:1,,,,,,,,2026-09-16,1
t0bpxhy93y,movie,"The Dark Knight Rises",,,,"Rental Library",0883929212552,883929212552,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",,,,"action, blu-ray",,,,,64557818,,,,,,,,,,,,,,,,,2026-09-16,1
qhftdp7we4,movie,"Despicable Me 2","Chris Renaud, Pierre Coffin",Chris,Renaud,"Rental Library",0025192123634,025192123634,"Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.",Universal,2013-12-10,,"blu-ray, kids-family",,,98,,64492282,,,,,2,,,"Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Ken Jeong",1.85:1,,,,,,,,2026-09-16,1
6um4qsg8dt,movie,"Fast & Furious 6","Justin Lin",Justin,Lin,"Rental Library",0025192170911,025192170911,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.","Universal Studios Home Entertainment",2013-12-10,,"action, blu-ray",,,131,,64459514,,,,,2,,,"Vin Diesel, Paul Walker, Dwayne 'The Rock' Johnson, Michelle Rodriguez, Jordana Brewster",2.35:1,,,,,,,,2026-09-16,1
bpyws0kcho,movie,"Punch Drunk Love",,,,"Rental Library",0043396323582,043396323582,"A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.",,,,"blu-ray, drama",,null,,,17245690,,,,,,,,,,,,,,,,,2026-09-16,1
8g3ki2aohq,movie,Anora,,,,"Rental Library",5060952898570,,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",,,,"4k, drama",,null,,,16623098,,,,,,,,,,,,,,,,,2026-09-16,1
kq7f6a6ysl,movie,"National Treasure",,,,"Rental Library",0786936242928,786936242928,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",,,,"action, dvd",,null,,,41796858,,,,,,,,,,,,,,,,,2026-09-16,1
9dcnq5h6rp,movie,"Saving Private Ryan",,,,"Rental Library",0032429109460,032429109460,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",,,,"action, dvd",,null,,,41403642,,,,,,,,,,,,,,,,,2026-09-16,1
lsv8cjk7b9,movie,"Ricki and the Flash",,,,"Rental Library",0433964569076,433964569076,"Meryl Streep stars as Ricki Rendazzo, a guitar heroine who made a world of mistakes as she followed her dreams of rock-and-roll stardom. Returning home, Ricki gets a shot at redemption and a chance to make things right as she faces the music with her family.",,,,"blu-ray, comedy",,null,,,49008890,,,,,,,,,,,,,,,,,2026-09-16,1
w1e9gxsisd,movie,"The Mummy Tomb of the Dragon Emperor",,,,"Rental Library",0025192054952,025192054952,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",,,,"action, blu-ray",,null,,,28586490,,,,,,,,,,,,,,,,,2026-09-16,1
cnrifusmmk,movie,"The Hurt Locker",,,,"Rental Library",0025192048562,025192048562,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",,,,"action, blu-ray",,null,,,64787194,,,,,,,,,,,,,,,,,2026-09-16,1
7f2omwxhd6,movie,"Django Unchained",,,,"Rental Library",0013132597270,013132597270,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",,,,"action, blu-ray",,null,,,64590586,,,,,,,,,,,,,,,,,2026-09-16,1
ayqhvc3psz,movie,"The Croods",,,,"Rental Library",0024543861430,024543861430,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",,,,"blu-ray, kids-family",,null,,,64426746,,,,,,,,,,,,,,,,,2026-09-16,1
8g3k7bjohq,movie,"John Q.","Nick Cassavetes",Nick,Cassavetes,"Rental Library",0794043546822,794043546822,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.","New Line Home Video",2002-07-16,,"dvd, thriller",,,112,,45484538,,,,,1,,,"Denzel Washington, Robert Duvall, James Woods, Anne Heche, Eddie Griffin",1.85:1,,,,,,,,2026-09-16,1
xlzvu78jps,movie,"Vanishing on 7th Street",,,,"Rental Library",0876964003872,876964003872,"A mysterious global blackout yields countless populations to simply vanish, leaving only their clothes and possessions behind. A small handful of survivors band together in a dimly-lit tavern on 7th Street, struggling to combat the apocalyptic horror. Realizing they may in fact be the last people on earth, a dark shadow hones in on them alone.",,,,"dvd, thriller",,,,,44796410,,,,,,,,,,,,,,,,,2026-09-16,1
m4xlvk231h,movie,Snowmageddon,"Sheldon Wilson",Sheldon,Wilson,"Rental Library",0013132563497,013132563497,"An Alaskan town is in danger of destruction by a mystical snow globe that appears on a family's doorstep, wrapped like a Christmas gift, and causes deadly ""natural"" disasters in their own town, while simultaneously occurring in the snow globe.",Lionsgate,2012-11-13,,"dvd, thriller",,,90,,40765946,,,,,1,,,"Laura Harris, Michael Hogan, Magda Apanowicz",1.78:1,,,,,,,,2026-09-16,1
obayhcs0an,movie,Battledogs,,,,"Rental Library",18713606075,018713606075,"When a strange werewolf virus threatens to decimate first New York and then the world, a rogue general uses the disease to create an army of super-soldiers.","The Asylum",2013-06-25,,"dvd, horror",,,90,,04642810,,,,,1,,,,,,,,,,,,2026-09-16,1
8g3k7bfohq,movie,"Dark Ride","Craig Singer",Craig,Singer,"Rental Library",0031398183877,031398183877,"Ten years after he brutally murdered two girls, a killer escapes from a mental institution and returns to his turf, the theme park attraction called Dark Ride. About to crash his path are a group of college kids on a road trip who stumble across the park.",Lionsgate,2007-03-27,,"dvd, horror",,,94,,03987450,,,,,1,,,"Jamie-Lynn Sigler, Patrick Renna, David Rogers",1.78:1,,,,,,,,2026-09-16,1
v8u3j0u26q,movie,"Last Vegas","Jon Turteltaub",Jon,Turteltaub,"Rental Library",0810103688155,810103688155,"Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined.",Paramount,2023-04-18,,"comedy, dvd",,,105,,03299322,,,,,1,,,"Michael Douglas, Morgan Freeman, Robert De Niro",,,,,,,,,2026-09-16,1
dmnxzaru84,movie,"Bruce Almighty",,,,"Rental Library",25192044847,025192044847,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.","Universal Studios",,,"comedy, dvd",,,,,02578426,,,,,1,,,,1.85:1,,,,,,,,2026-09-16,1
qhftbz6we4,movie,"Instant Family",,,,"Rental Library",0032429315595,032429315595,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",PARAMOUNT,2021-01-05,,"comedy, dvd",,,117,,00448506,,,,,1,,,"Mark Wahlberg",,,,,,,,,2026-09-16,1
xlzvuhojps,movie,"The Fugitive Kind","Sidney Lumet",Sidney,Lumet,"Rental Library",0715515057219,715515057219,"Val Xavier, a drifter of obscure origins, arrives at a small town and gets a job in a store run by Lady Torrence. Her husband, Jabe M. Torrance, is dying of cancer. Val is pursued by Carol Cutere, the enigmatic local tramp-of-good-family.","Criterion Collection",2010-04-27,,"drama, dvd",,,121,,00382970,,,,,2,,,"Marlon Brando, Joanne Woodward, Anna Magnani, Maureen Stapleton, Victor Jory",,,,,,,,,2026-09-16,1
4jls8w6kbx,movie,"The Graduate","Mike Nichols",Mike,Nichols,"Rental Library",0027616921925,27616921925,"A disillusioned college graduate finds himself torn between his older lover and her daughter.","Mgm (Video & DVD)",2014-01-21,,"drama, dvd",,,106,,99629306,,,,,1,,,"Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels, Murray Hamilton",2.35:1,,,,,,,,2026-09-16,1
0cpr13zdcu,movie,"Hero Dog: The Journey Home",,,,"Rental Library",0031398325482,031398325482,"Chinook the Alaskan Malamute must lead a shipwrecked blind man out of the wilderness, while the man's children launch a rescue mission of their own.","Lionsgate Home Entertainment",2021-03-23,,"dvd, kids-family",,,90,,97335546,,,,,1,,,"Natasha Henstridge, John Tench",,,,,,,,,2026-09-16,1
obayhmf0an,movie,"Guess Who","Kevin Rodney Sullivan",Kevin,Sullivan,"Rental Library",0043396101135,043396101135,"When a young African-American woman brings her fiancé home to meet her parents, she's neglected to mention one tiny detail – he's white.","Sony Pictures Home Entertainment",2005-08-02,,"dvd, romantic-comedy",,,105,,95926522,,,,,1,,,"Bernie Mac, Ashton Kutcher, Zoe Saldana, Judith Scott",1.85:1,,,,,,,,2026-09-16,1
e90cro05u2,movie,"Christmas with the Kranks","Joe Roth",Joe,Roth,"Rental Library",0043396048614,043396048614,"When their only daughter Blair leaves the family nest, Luther and Nora Krank decide to book an island cruise to beat the yuletide blues and just skip the holidays. But their decision to boycott tradition has the whole neighborhood in an uproar, and when Blair calls on Christmas Eve to announce a surprise visit with her new fiancée, the Kranks have just twelve hours to perform a miracle and pull themselves and their neighbors together to throw the best celebration ever!","Sony Pictures Home Entertainment",2005-11-08,,"dvd, holiday",,,99,,95893754,,,,,1,,,"Tim Allen, Jamie Lee Curtis, Dan Aykroyd, M. Emmet Walsh, Elizabeth Franz",1.33:1,,,,,,,,2026-09-16,1
w1e9cf8isd,movie,"Wish for Christmas","John K.D. Graham",John,Graham,"Rental Library",0025192386701,025192386701,"When a high school senior finds out from her parents that she must miss the town's winter dance in order to attend church, she successfully wishes their faith away, bringing disastrous consequences to her family and community. To restore their faith, she is led through a series of Christmas adventures that change her heart and those around her.","Universal Pictures Home Entertainment",2016-11-01,,"dvd, holiday",,,97,,94451962,,,,,1,,,"Joey Lawrence, Leigh-Allyn Baker, Anna Fricks, Bill Engvall",2.35:1,,,,,,,,2026-09-16,1
xlzvu10jps,movie,Elf,"Jon Favreau",Jon,Favreau,"Rental Library",0794043716829,794043716829,"When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic.",WarnerBrothers,2006-10-24,,"dvd, holiday",,,95,,93796602,,,,,1,,,"Leon Redbone, Will Ferrell, James Caan, Ray Harryhausen, Zooey Deschanel",1.85:1,,,,,,,,2026-09-16,1
4jls8i8kbx,movie,U-571,"Jonathan Mostow",Jonathan,Mostow,"Rental Library",0025192078521,025192078521,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.","Universal Pictures Home Entertainment",2010-10-05,,"action, dvd",,,117,,46791418,,,,,1,,,"Bill Paxton, Matthew McConaughey, Harvey Keitel, Tom Guiry, Thomas Kretschmann",2.35:1,,,,,,,,2026-09-16,1
ri15dhuxoz,movie,"Hacksaw Ridge","Mel Gibson",Mel,Gibson,"Rental Library",0031398259510,31398259510,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",Lionsgate,2017-02-21,,"action, dvd",,,139,,46136058,,,,,1,,,"Andrew Garfield, Vince Vaughn, Rachel Griffiths, Hugo Weaving, Sam Worthington",,,,,,,,,2026-09-16,1
m4xlvr931h,movie,"The Sons of Katie Elder","Henry Hathaway",Henry,Hathaway,"Rental Library",0032429268129,032429268129,"The four sons of Katie Elder reunite in their hometown of Clearwater, Texas for her funeral and discover that the family ranch is now in the hands of Morgan Hastings, a corrupt businessman who wants to exploit the area around the town.",PARAMOUNT,2017-10-24,,"action, dvd",,,,,46103290,,,,,1,,,"Dean Martin, Dennis Hopper, Earl Holliman, John Wayne, Martha Hyer",,,,,,,,,2026-09-16,1
obayh3e0an,movie,"Sniper 2","Craig R. Baxley",Craig,Baxley,"Rental Library",0043396085893,043396085893,"A former Marine sniper is lured back in on a top-secret mission to take out a rogue general accused of running a stealth operation of hit-and-run ethnic cleansing missions in an area known as ""No Man's Land.""","Sony Pictures Home Entertainment",2003-03-11,,"action, dvd",,,91,,44038906,,,,,1,,,"Tom Berenger, Erika Marozsan, Bokeem Woodbine, Linden Ashby",1.85:1,,,,,,,,2026-09-16,1
cnri5y8mmk,movie,"The Man Who Killed Hitler and Then the Bigfoot","Krzykowski, Robert D.",Krzykowski,Krzykowski,"Rental Library",0014381104059,014381104059,"Decades after serving in WWII and assassinating Adolf Hitler, a legendary American war veteran must now hunt down the fabled Bigfoot.","Image Entertainment",2019-04-02,,"action, dvd",,,98,,43186938,,,,,1,,,"Elliott, Sam, Turner, Aidan, Fitzgerald, Caitlin, Miller, Larry, Livingston, Ron",,,,,,,,,2026-09-16,1
8g3k7m5ohq,movie,"10.0 Earthquake",,,,"Rental Library",796019829571,796019829571,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",Arc,2015-08-04,,"action, dvd",,,88,,41024250,,,,,1,,,"Jeffrey Jones, Cameron Richardson, Heather Sossaman Henry Ian Cusick",,,,,,,,,2026-09-16,1
prw19qmno7,movie,"Remember the Titans","Boaz Yakin",Boaz,Yakin,"Rental Library",0786936144727,786936144727,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.","WALT DISNEY PICTURES",2001-03-20,,"dvd, kids-family",,,113,,07257082,,,,,1,,,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst, Donald Adeosun Faison",2.35:1,,,,,,,,2026-09-16,1
het0p2719k,movie,"10,000 BC","Roland Emmerich",Roland,Emmerich,"Rental Library",0085391139683,085391139683,"A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.",WarnerBrothers,2008-06-24,,"action, dvd",,,109,,07191546,,,,,1,,,"Camilla Belle, Steven Strait, Cliff Curtis, Joel Virgel, Mo Zinal",2.35:1,,,,,,,,2026-09-16,1
nxiz6ik41p,movie,"The Book Thief",,,,"Rental Library",24543886617,024543886617,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.","20th Century Fox",2014-03-11,,"drama, dvd",,,131,,07093242,,,,,1,,,"Sophie Nélisse, Kelly Macdonald, Michael Shannon",2.40:1,,,,,,,,2026-09-16,1
lsv83v17b9,movie,Sully,"Clint Eastwood",Clint,Eastwood,"Rental Library",0883929594603,883929594603,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",WarnerBrothers,2017-06-06,,"drama, dvd",,,,,06896634,,,,,1,,,"Tom Hanks, Aaron Eckhart, Laura Linney",,,,,,,,,2026-09-16,1
8g3k73iohq,movie,"The Wedding Date","Clare Kilner",Clare,Kilner,"Rental Library",0025192722028,025192722028,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.","Universal Pictures Home Entertainment",2008-09-09,,"dvd, romantic-comedy",,,90,,06732794,,,,,1,,,"Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport, Sarah Parish",1.85:1,,,,,,,,2026-09-16,1
56dmxdxv9x,movie,Fury,,,,"Rental Library",0043396439979,043396439979,"April, 1945. As the Allies make their final push in the European Theater, a battle-hardened army sergeant commands a Sherman tank with a five-man crew on a deadly mission behind enemy lines.","Sony Pictures Home Entertainment",2015-01-27,,"action, dvd",,,135,,06700026,,,,,1,,,,2.40:1,,,,,,,,2026-09-16,1
4jls8lokbx,movie,"The Texas Chainsaw Massacre",,,,"Rental Library",0065935202868,065935202868,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",,,,"dvd, horror",,,,,05716986,,,,,,,,,,,,,,,,,2026-09-16,1
0cpr1pfdcu,movie,"First Knight","Jerry Zucker",Jerry,Zucker,"Rental Library",0043396711792,043396711792,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.","Sony Pictures Home Entertainment",1997-10-07,,"dvd, fantasy",,,134,,05651450,,,,,1,,,"Sean Connery, Richard Gere, Julia Ormond, Ben Cross, Liam Cunningham","1.33:1, 1.85:1",,,,,,,,2026-09-16,1
m4xlvx631h,movie,"Think Like a Man","Tim Story",Tim,Story,"Rental Library",0043396401006,043396401006,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.","Screen Gems",2012-08-28,,"dvd, romantic-comedy",,,122,,05618682,,,,,1,,,"Arielle Kebbel, Meagan Good",,,,,,,,,2026-09-16,1
obayha50an,movie,"Paranormal Activity: The Marked Ones","Christopher Landon, Christopher B. Landon",Christopher,Landon,"Rental Library",0097363590347,097363590347,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",Paramount,2014-04-08,,"dvd, horror",,,84,,05553146,,,,,1,,,"Andrew Jacobs, Jorge Diaz, Carlos Pratts, Gabrielle Walsh, Renee Victor",,,,,,,,,2026-09-16,1
kq7fo7aysl,movie,"Village of the Damned","John Carpenter",John,Carpenter,"Rental Library",0025192044427,025192044427,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.","Universal Studios Home Entertainment",2010-06-01,,"dvd, horror",,,99,,191-DVDVIL-001A,,,,,1,,,"Christopher Reeve, Kirstie Alley, Linda Kozlowski, Michael Pare, Meredith Salenger",2.35:1,,,,,,,,2026-09-16,1
t0bpwb593y,movie,"The Lord of the Rings: The Return of the King","Peter Jackson",Peter,Jackson,"Rental Library",0794043692925,794043692925,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",WarnerBrothers,2004-05-25,,"dvd, fantasy",,,200,,191-DVDTH2-001A,,,,,2,,,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin",2.35:1,,,,,,,,2026-09-16,1
3kj72jmarj,movie,"The Lord of the Rings: The Two Towers","Peter Jackson",Peter,Jackson,"Rental Library",0794043635526,794043635526,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor.","New Line Home Entertainment",2003-08-26,,"dvd, fantasy",,,179,,191-DVDTHS-001A,,,,,2,,,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin",2.35:1,,,,,,,,2026-09-16,1
