id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
w1e9ucjisd,movie,"The Tale of the Princess Kaguya","Jamie Simone, Isao Takahata",Jamie,Simone,"Rental Library",0826663223088,826663223088,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.","SHOUT! FACTORY",2022-04-19,,"blu-ray, kids-family",,,137,,65540858,,,,,3,,,"Chloe Grace Moretz, James Caan, Mary Steenburgen, Darren Criss, Lucy Liu",,,,,,,,,2026-09-16,1
u34jhffgnz,movie,"Furious 7","James Wan",James,Wan,"Rental Library",0025192398650,025192398650,"Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.","Universal Studios Home Entertainment",2017-02-07,,"action, blu-ray",,,278,,65508090,,,,,1,,,"Vin Diesel, Paul Walker, Dwayne 'The Rock' Johnson, Michelle Rodriguez, Tyrese Gibson",2.40:1,,,,,,,,2026-09-16,1
e90c4xi5u2,movie,"Year One","Harold Ramis",Harold,Ramis,"Rental Library",0043396292192,043396292192,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.","Sony Pictures Home Entertainment",2009-10-06,,"blu-ray, comedy",,,100,,65442554,,,,,1,,,"Jack Black, Michael Cera, Oliver Platt, David Cross, Hank Azaria",1.85:1,,,,,,,,2026-09-16,1
gakq1e8bt4,movie,"The Fault in Our Stars","Josh Boone",Josh,Boone,"Rental Library",0024543968740,024543968740,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.","20th Century Fox Home Entertainment",2014-09-16,,"blu-ray, drama",,,126,,65344250,,,,,2,,,"Shailene Woodley, Ansel Elgort, Laura Dern, Sam Trammell, Nat Wolff",,,,,,,,,2026-09-16,1
dmnx7s8u84,movie,Logan,"James Mangold",James,Mangold,"Rental Library",0024543284383,024543284383,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","20th Century Fox",2017-05-23,,"action, blu-ray",,,137,,65311482,,,,,3,,,"Hugh Jackman, Patrick Stewart",,,,,,,,,2026-09-16,1
qhftdcqwe4,movie,"World War Z",,,,"Rental Library",0032429303127,032429303127,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",,,,"action, blu-ray",,,,,65082106,,,,,,,,,,,,,,,,,2026-09-16,1
8g3kw1uohq,movie,"From Paris With Love","Pierre Morel",Pierre,Morel,"Rental Library",0031398121336,031398121336,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.",Lionsgate,2010-06-08,,"action, blu-ray",,,95,,64951034,,,,,1,,,"John Travolta, Jonathan Rhys Meyers",,,,,,,,,2026-09-16,1
4jlst0wkbx,movie,"The A-Team","Joe Carnahan",Joe,Carnahan,"Rental Library",0024543273646,024543273646,"A man who loves when a plan comes together, Col. Hannibal Smith leads a close-knit team of elite operatives and Iraq War veterans. Framed for a crime they didn't commit, Smith and his men, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck, break out and go rogue, using their special talents to clear their names and find the perpetrator. Hot on their trail is Capt. Charissa Sosa, who was once involved with a member of Smith's team and has sworn to capture them, no matter what it takes.","TWENTIETH CENTURY FOX",2016-05-03,,"action, blu-ray",,,,,64885498,,,,,1,,,"Liam Neeson, Bradley Cooper, Jessica Biel, Quinton \Rampage\ Jackson, Sharlto Copley",,,,,,,,,2026-09-16,1
2ogarivtqt,movie,"The Hunger Games","Gary Ross",Gary,Ross,"Rental Library",0031398155546,031398155546,"In a dystopian society where the Capitol forces each district to send two young tributes to fight to the death in a televised spectacle, a girl volunteers to take her sister’s place, setting the stage for a struggle of survival and defiance.","Lionsgate Home Entertainment",2012-08-18,,"action, blu-ray",,,142,,64754426,,,,,2,,,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks",2.40:1,,,,,,,,2026-09-16,1
qhftd3iwe4,movie,"Happy Feet Two","George Miller",George,Miller,"Rental Library",0883929156467,883929156467,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters the Mighty Sven — a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to bring together the penguin nations and their allies to set things right.","Warner Bros. Pictures",2012-11-20,,"blu-ray, kids-family",,,,,64721658,,,,,2,,,"Elijah Wood, Pink",,,,,,,,,2026-09-16,1
6um4q1t8dt,movie,"Quantum of Solace",Various,Various,Various,"Rental Library",0883904334170,883904334170,"Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.","MGM (Video & DVD)",2015-09-15,,"action, blu-ray",,,214,,64688890,,,,,1,,,"Mathieu Amalric, Daniel Craig",,,,,,,,,2026-09-16,1
w1e9uplisd,movie,"Angels & Demons","Ron Howard",Ron,Howard,"Rental Library",0043396292178,043396292178,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati – a secret, underground organization – after four cardinals are kidnapped on the night of the papal conclave.","Sony Pictures Home Entertainment",2009-11-24,,"blu-ray, thriller",,,284,,64656122,,,,,2,,,"Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård, Pierfrancesco Favino",2.40:1,,,,,,,,2026-09-16,1
8g3kwsbohq,movie,Leatherheads,,,,"Rental Library",0025195042116,025195042116,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.","Universal Pictures Home Entertainment",2010-01-03,,"blu-ray, comedy",,,114,,64623354,,,,,1,,,"George Clooney, Renée Zellweger, John Krasinski, Tommy Hinkley, Jonathan Pryce",1.85:1,,,,,,,,2026-09-16,1
t0bpxhy93y,movie,"The Dark Knight Rises",,,,"Rental Library",0883929212552,883929212552,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",,,,"action, blu-ray",,,,,64557818,,,,,,,,,,,,,,,,,2026-09-16,1
qhftdp7we4,movie,"Despicable Me 2","Chris Renaud, Pierre Coffin",Chris,Renaud,"Rental Library",0025192123634,025192123634,"Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.",Universal,2013-12-10,,"blu-ray, kids-family",,,98,,64492282,,,,,2,,,"Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Ken Jeong",1.85:1,,,,,,,,2026-09-16,1
6um4qsg8dt,movie,"Fast & Furious 6","Justin Lin",Justin,Lin,"Rental Library",0025192170911,025192170911,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.","Universal Studios Home Entertainment",2013-12-10,,"action, blu-ray",,,131,,64459514,,,,,2,,,"Vin Diesel, Paul Walker, Dwayne 'The Rock' Johnson, Michelle Rodriguez, Jordana Brewster",2.35:1,,,,,,,,2026-09-16,1
