Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre),Type,Published,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
star-trek-first-contact-dvd-floor-sale-sci-fi,Star Trek First Contact,"<p>The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.</p>",DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,4.00,26616058,https://image.tmdb.org/t/p/w1280/iqhHe893Vcf07jNkNQ31tu85dKG.jpg,,Star Trek First Contact (1996) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
star-trek-the-wrath-of-khan-dvd-floor-sale-sci-fi,Star Trek The Wrath of Khan,"<p>The starship Enterprise and its crew is pulled back into action when old nemesis, Khan, steals a top secret device called Project Genesis.</p>",DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,4.00,26583290,https://image.tmdb.org/t/p/w1280/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,,Star Trek The Wrath of Khan (1982) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
spaceballs-bluray-floor-sale-comedy,Spaceballs,"<p>When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,26321146,https://image.tmdb.org/t/p/w1280/kNbaxEsnCyWBTfANVPHayujBsxp.jpg,,Spaceballs (1987) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
source-code-bluray-floor-sale-sci-fi,Source Code,"<p>When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,26059002,https://image.tmdb.org/t/p/w1280/nTr0lvAzeQmUjgSgDEHTJpnrxTz.jpg,,Source Code (2011) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-mummy-2017-bluray-floor-sale-action,The Mummy (2017),"<p>Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,25436410,https://image.tmdb.org/t/p/w1280/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,,The Mummy (2017) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
django-unchained-dvd-floor-sale-action,Django Unchained,"<p>With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,25174266,https://image.tmdb.org/t/p/w1280/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,,Django Unchained (2012) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
star-wars-the-force-awakens-bluray-floor-sale-sci-fi,Star Wars The Force Awakens,"<p>Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,8.00,25141498,https://image.tmdb.org/t/p/w1280/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,,Star Wars The Force Awakens (2015) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
speed-racer-dvd-floor-sale-action,Speed Racer,"<p>Speed Racer is a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, Speed must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,46523130,https://image.tmdb.org/t/p/w1280/rVNpkV6ksY1hqjkun1WCTxqyK9v.jpg,,Speed Racer (2008) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
stir-of-echoes-bluray-floor-sale-horror,Stir of Echoes,"<p>After being hypnotized by his sister-in-law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,7.00,44950266,https://image.tmdb.org/t/p/w1280/9CyJ5aYF27cITX1WSUTENeP4wBE.jpg,,Stir of Echoes (1999) poster,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
real-steel-bluray-floor-sale-sci-fi,Real Steel,"<p>Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,7.00,44425978,https://image.tmdb.org/t/p/w1280/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,,Real Steel (2011) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
petes-dragon-2016-bluray-floor-sale-kids-family,Pete's Dragon (2016),"<p>For years, old wood carver Mr. Meacham has delighted local children with his tales of the fierce dragon that resides deep in the woods of the Pacific Northwest. To his daughter, Grace, who works as a forest ranger, these stories are little more than tall tales... until she meets Pete, a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. And from Pete's descriptions, Elliott seems remarkably similar to the dragon from Mr. Meacham's stories. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,43868922,https://image.tmdb.org/t/p/w1280/A9x4Ogk8KUXTfU649NS6lS9TCmu.jpg,,Pete's Dragon (2016) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
ready-player-one-4k-floor-sale-sci-fi,Ready Player One,"<p>When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.</p>",4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,14.00,43377402,https://image.tmdb.org/t/p/w1280/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,,Ready Player One (2018) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
resident-evil-afterlife-bluray-floor-sale-action,Resident Evil: Afterlife,"<p>In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,42033914,https://image.tmdb.org/t/p/w1280/qZHDnt8bnsD2cSJfIbjWbCkIq3G.jpg,,Resident Evil: Afterlife (2010) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
taken-2-bluray-floor-sale-action,Taken 2,"<p>In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,40297210,https://image.tmdb.org/t/p/w1280/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,,Taken 2 (2012) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-princess-and-the-frog-bluray-floor-sale-kids-family,The Princess and the Frog,"<p>A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,12781050,https://image.tmdb.org/t/p/w1280/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,,The Princess and the Frog (2009) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
repo-men-bluray-floor-sale-action,Repo Men,"<p>In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,12223994,https://image.tmdb.org/t/p/w1280/1ZA5kEKuA6HgbyzZXXlyU4piNI.jpg,,Repo Men (2010) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
thor-ragnarok-bluray-floor-sale-action,Thor Ragnarok,"<p>Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,11437562,https://image.tmdb.org/t/p/w1280/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,,Thor Ragnarok (2017) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
rogue-one-a-star-wars-story-bluray-floor-sale-sci-fi,Rogue One: A Star Wars Story,<p>A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.</p>,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,7.00,10520058,https://image.tmdb.org/t/p/w1280/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,,Rogue One: A Star Wars Story (2016) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
solo-a-star-wars-story-bluray-floor-sale-sci-fi,Solo: A Star Wars Story,"<p>Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,7.00,10094074,https://image.tmdb.org/t/p/w1280/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg,,Solo: A Star Wars Story (2018) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
pulp-fiction-bluray-floor-sale-action,Pulp Fiction,"<p>A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,07996922,https://image.tmdb.org/t/p/w1280/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,,Pulp Fiction (1994) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
premium-rush-bluray-floor-sale-action,Premium Rush,"<p>In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,07570938,https://image.tmdb.org/t/p/w1280/gHnGhJmE0LByOd4RS2mOASmUqQu.jpg,,Premium Rush (2012) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
rise-of-the-guardians-bluray-floor-sale-kids-family,Rise of the Guardians,"<p>When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,05998074,https://image.tmdb.org/t/p/w1280/yfzmfWGjcmyugH6FZ13WcsUGiNj.jpg,,Rise of the Guardians (2012) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
snow-white-the-huntsman-dvd-floor-sale-action,Snow White & The Huntsman,"<p>After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,95390202,https://image.tmdb.org/t/p/w1280/8HUa5kRubYbnAD5UVpnhTGGgMTW.jpg,,Snow White & The Huntsman (2012) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
superman-returns-dvd-floor-sale-action,Superman Returns,"<p>Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,95357434,https://image.tmdb.org/t/p/w1280/385XwTQZDpRX2d3kxtnpiLrjBXw.jpg,,Superman Returns (2006) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
out-of-africa-dvd-floor-sale-drama,Out of Africa,"<p>Tells the life story of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on her 1937 autobiographical novel.</p>",DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,95324666,https://image.tmdb.org/t/p/w1280/6oMKqh08TfxmvnoFR4mm1wZB67P.jpg,,Out of Africa (1985) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
in-the-name-of-the-king-a-dungeon-siege-tale-dvd-floor-sale-fantasy,In The Name of the King - A Dungeon Siege Tale,"<p>A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son – two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.</p>",DVD,Media > Videos,"Floor Sale, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,5.00,95226362,https://image.tmdb.org/t/p/w1280/bbN1lmDk1PT0GsTFCy179sk5nIF.jpg,,In The Name of the King - A Dungeon Siege Tale (2007) poster,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-transporter-3-dvd-floor-sale-action,The Transporter 3,"<p>Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukrainian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,95193594,https://image.tmdb.org/t/p/w1280/o4w9VF3GRZuXe9NHHvZ07pJespl.jpg,,The Transporter 3 (2008) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
star-trek-3-the-search-for-spock-dvd-floor-sale-sci-fi,Star Trek 3: The Search For Spock,<p>A surprise visit from Spock's father provides a startling revelation: McCoy is harboring Spock's living essence.</p>,DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,5.00,95160826,https://image.tmdb.org/t/p/w1280/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg,,Star Trek 3: The Search For Spock (1984) poster,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
oz-the-great-and-powerful-bluray-floor-sale-kids-family,Oz The Great and Powerful,"<p>Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,95128058,https://image.tmdb.org/t/p/w1280/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,,Oz The Great and Powerful (2013) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
seal-team-six-the-raid-on-osama-bin-laden-dvd-floor-sale-action,Seal Team Six: The Raid on Osama Bin Laden,"<p>When the rumored whereabouts of Osama bin Laden are revealed, the CIA readies a team of seasoned U.S. Navy SEALs for the mission of a lifetime. Despite inconclusive evidence that bin Laden is inside the compound, and ignoring the possible ramifications of an unannounced attack on Pakistani soil, the Pentagon orders the attack. The SEAL Team bands together to complete their mission of justice in a riveting final showdown.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,95095290,https://image.tmdb.org/t/p/w1280/hau6iHAIWJmlnaaZ0QRYZu9T6B1.jpg,,Seal Team Six: The Raid on Osama Bin Laden (2012) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
sully-bluray-floor-sale-drama,Sully,"<p>On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,93882874,https://image.tmdb.org/t/p/w1280/4vs83YcJ8TsabADDtaeCJ6ZTjYY.jpg,,Sully (2016) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
uhf-dvd-floor-sale-comedy,UHF,<p>The eccentric new manager of a UHF television channel tries to save the station from financial ruin with an odd array of programming.</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,93751802,https://image.tmdb.org/t/p/w1280/wxx5YQLKVH1WMSRXQAUnC76r4iY.jpg,,UHF (1989) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
warcraft-bluray-floor-sale-fantasy,Warcraft,"<p>The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,6.00,93555194,https://image.tmdb.org/t/p/w1280/eGi5aoxaZveqNLtE7BZJCuWwR3G.jpg,,Warcraft (2016) poster,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-twilight-saga-new-moon-dvd-floor-sale-fantasy,The Twilight Saga: New Moon,"<p>Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.</p>",DVD,Media > Videos,"Floor Sale, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,5.00,93391354,https://image.tmdb.org/t/p/w1280/k2qTooPlHffgNABNWxeJdGMglPK.jpg,,The Twilight Saga: New Moon (2009) poster,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
trainspotting-bluray-floor-sale-comedy,Trainspotting,"<p>Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends --Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind as Begbie and Sick Boy come knocking.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,93358586,https://image.tmdb.org/t/p/w1280/1jUC02qsqS2NxBMFarbIhcQtazV.jpg,,Trainspotting (1996) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-twilight-saga-eclipse-dvd-floor-sale-fantasy,The Twilight Saga: Eclipse,"<p>Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.</p>",DVD,Media > Videos,"Floor Sale, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,5.00,93194746,https://image.tmdb.org/t/p/w1280/dK4Gi1UdMiHzHc7r7CZQG4IQ9Sr.jpg,,The Twilight Saga: Eclipse (2010) poster,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
whale-rider-dvd-floor-sale-drama,Whale Rider,"<p>A contemporary story of love, rejection, and triumph as a young Māori girl fights to fulfill a destiny her grandfather refuses to recognize.</p>",DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,93030906,https://image.tmdb.org/t/p/w1280/cVBZQZq091KtwBm2qObOv0JTFcH.jpg,,Whale Rider (2003) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
white-house-down-dvd-floor-sale-action,White House Down,"<p>Capitol Policeman John Cale has just been denied his dream job with the Secret Service protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,4.00,92998138,https://image.tmdb.org/t/p/w1280/6TeIVKPw7nXXWy2zKmDmlnSwzb7.jpg,,White House Down (2013) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
an-inconvenient-truth-dvd-floor-sale-documentary,An Inconvenient Truth,<p>A documentary on Al Gore's campaign to make the issue of global warming a recognized problem worldwide.</p>,DVD,Media > Videos,"Floor Sale, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,5.00,50072058,https://image.tmdb.org/t/p/w1280/zrYT5UHE2UIsofwkv6KK2Tsu5a.jpg,,An Inconvenient Truth (2006) poster,documentary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
gods-of-egypt-dvd-floor-sale-action,Gods of Egypt,<p>A common thief joins a mythical god on a quest through Egypt.</p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,50006522,https://image.tmdb.org/t/p/w1280/hzH7fwaTyQNITLo40Hu3R7cVMqv.jpg,,Gods of Egypt (2016) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-wind-and-the-lion-dvd-floor-sale-drama,The Wind and the Lion,"<p>At the beginning of the 20th century an American woman is abducted in Morocco by Berbers, and the attempts to free her range from diplomatic pressure to military intervention.</p>",DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,49940986,https://image.tmdb.org/t/p/w1280/3QLqEZL1kBBfKjVz3nAm5vJruRZ.jpg,,The Wind and the Lion (1975) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
wrath-of-the-titans-dvd-floor-sale-action,Wrath of the Titans,"<p>Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.</p>",DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,49908218,https://image.tmdb.org/t/p/w1280/b9n2R3xZWQ8MVZgndQoV34stS0h.jpg,,Wrath of the Titans (2012) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
transporter-refueled-bluray-floor-sale-action,Transporter Refueled,"<p>The fast-paced action movie is again set in the criminal underworld in France, where Frank Martin is known as The Transporter, because he is the best driver and mercenary money can buy. In this installment, he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frank’s father.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,49842682,https://image.tmdb.org/t/p/w1280/71kaQfdrMy0LHSeLRADsvlDGCgb.jpg,,Transporter Refueled (2015) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
