id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
4jl51zqkbx,movie,"Suite 16",,,,"Rental Library",,,"After an argument and fight with a wealthy one night stand in a posh hotel, young hustler Chris finds himself trapped inside. With nowhere to go and the cops closing in on the hotel fast, he wanders into ""Suite 16"" in a fit of despair. Inside, a handicapped and wheelchair bound Glover is held captive for the evening once discovered by Chris. However, things change the next day when Glover informs Chris that the woman he slept with is now dead; and that he surely will be sought out for her murder. Lonely and bored, Glover offers to shelter Chris for awhile while the cuts and bruises from the previous nights escapades have time to heal.",,,,"thriller, vhs",,null,,,97949690,,,,,,,,,,,,,,,,,2026-09-19,1
ri1tfe7xoz,movie,"Sweet Dreams",,,,"Rental Library",,,"The story of Patsy Cline, the velvet-voiced country music singer who died in a tragic plane crash at the height of her fame.",,,,"drama, vhs",,null,,,78873082,,,,,,,,,,,,,,,,,2026-09-19,1
0cpqkyadcu,movie,"Taken 2",,,,"Rental Library",,,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",,,,"blu-ray, thriller",,null,,,47927546,,,,,,,,,,,,,,,,,2026-09-19,1
m4x1wix31h,movie,"Tender Mercies",,,,"Rental Library",,,"Alcoholic former country singer Mac Sledge makes friends with a young widow and her son. The friendship enables him to find inspiration to resume his career.",,,,"drama, vhs",,null,,,79102458,,,,,,,,,,,,,,,,,2026-09-19,1
ywh2sf1r71,movie,"The Age of Innocence",,,,"Rental Library",,,"In 19th century New York high society, a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",,,,"drama, vhs",,null,,,78184954,,,,,,,,,,,,,,,,,2026-09-19,1
obaj4kn0an,movie,"The Animal",,,,"Rental Library",,,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",,,,"comedy, vhs",,null,,,91930362,,,,,,,,,,,,,,,,,2026-09-19,1
cnrhqwqmmk,movie,"The Apostle",,,,"Rental Library",,,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",,,,"drama, vhs",,null,,,79462906,,,,,,,,,,,,,,,,,2026-09-19,1
kq7vzsfysl,movie,"The Baby Sitters Club",,,,"Rental Library",,,"Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.",,,,"kids-family, vhs",,null,,,60380922,,,,,,,,,,,,,,,,,2026-09-19,1
t0bk3an93y,movie,"The Best Exotic Marigold Hotel",,,,"Rental Library",,,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",,,,"blu-ray, comedy",,null,,,28946938,,,,,,,,,,,,,,,,,2026-09-19,1
prwf7hsno7,movie,"The Brave Little Toaster",,,,"Rental Library",,,"A group of dated appliances, finding themselves stranded in a summer home that their family had just sold, decide to seek out their eight year old 'master'.",,,,"kids-family, vhs",,null,,,61757178,,,,,,,,,,,,,,,,,2026-09-19,1
3kjzilzarj,movie,"The Dead Pool",,,,"Rental Library",,,"Dirty Harry Callahan returns for his final film adventure. Together with his partner Al Quan, he must investigate the systematic murder of prominent figures. By the time Harry learns that the murders are part of a sick game to predict such deaths, it may be too late.",,,,"action, vhs",,null,,,78971386,,,,,,,,,,,,,,,,,2026-09-19,1
hetg8ob19k,movie,"The Devil's Own",,,,"Rental Library",,,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",,,,"thriller, vhs",,null,,,78512634,,,,,,,,,,,,,,,,,2026-09-19,1
9dcyapx6rp,movie,"The Enforcer",,,,"Rental Library",,,"An undercover cop struggling to provide for his son and ailing wife, must infiltrate a ruthless gang. But things turn sour when another cop blows his cover and he quickly finds himself battling for his life and the lives of his family.",,,,"action, vhs",,null,,,78905850,,,,,,,,,,,,,,,,,2026-09-19,1
nxieh1241p,movie,"The Final Alliance",,,,"Rental Library",,,"A drifter and his pet puma stand up against a motorcycle gang in a small American town.",,,,"action, vhs",,null,,,80461562,,,,,,,,,,,,,,,,,2026-09-19,1
lsvd96c7b9,movie,"The Foreigner",,,,"Rental Library",,,"This story is about a freelance agent who is the courier of a package from France to Germany. He soon finds that many people want to get their hands on it.",,,,"action, vhs",,null,,,80953082,,,,,,,,,,,,,,,,,2026-09-19,1
7f2u683hd6,movie,"The Goodbye Bird",,,,"Rental Library",,,"A teenager finds himself in hot water when his school principal accuses him of stealing her prized, talking parrot. But with the help of a kindly veterinarian, he solves the case of the purloined bird and learns the value of helping those who need it most.",,,,"kids-family, vhs",,null,,,59463418,,,,,,,,,,,,,,,,,2026-09-19,1
j7s65vgqlq,movie,"The Great Escape",,,,"Rental Library",,,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",,,,"action, vhs",,null,,,92192506,,,,,,,,,,,,,,,,,2026-09-19,1
u34irxfgnz,movie,"The Internship",,,,"Rental Library",,,"Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.",,,,"blu-ray, comedy",,null,,,94578170,,,,,,,,,,,,,,,,,2026-09-19,1
iz50t9alqm,movie,"The Jungle King",,,,"Rental Library",,,"A reluctant lion king has his paws full trying to save his jungle kingdom in this marvellous animated, song-filled classic for the entire family!",,,,"kids-family, vhs",,null,,,59266810,,,,,,,,,,,,,,,,,2026-09-19,1
obaj4ks0an,movie,"The Karate Kid Part III",,,,"Rental Library",,,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",,,,"kids-family, vhs",,null,,,92028666,,,,,,,,,,,,,,,,,2026-09-19,1
ayqsl7opsz,movie,"The Last of the Mohicans",,,,"Rental Library",,,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",,,,"action, vhs",,null,,,78709242,,,,,,,,,,,,,,,,,2026-09-19,1
e90agbi5u2,movie,"The Little Rascals",,,,"Rental Library",,,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.",,,,"kids-family, vhs",,null,,,59791098,,,,,,,,,,,,,,,,,2026-09-19,1
v8uncmh26q,movie,"The Lost Capone",,,,"Rental Library",,,"While Al Capone works his way up from top-dog street gang thug captain in Chicago to U.S. crime king, his brother Jimmy Capone chooses the righteous way, actually with father's blessing, leaving Illinois for small town Harmony in Nebraska, where he adopts the alias Richard Hart, marries teacher Kathleen, has offspring and becomes its incorruptible town marshal, with a loyal Indian deputy. When his efficient fight against Al's illegal alcohol trade starts to bite financially, the gang's top lawyer is sent to buy 'Hart' or order his death, but recognizes Jimmy and arranges a fraternal reunion in Chicago. Yet money nor threats can turn Jimmy bad...",,,,"drama, vhs",,null,,,81805050,,,,,,,,,,,,,,,,,2026-09-19,1
fto3ugle5y,movie,"The Mask of Zorro",,,,"Rental Library",,,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",,,,"action, vhs",,null,,,98211834,,,,,,,,,,,,,,,,,2026-09-19,1
gaklxj8bt4,movie,"The Miracle Worker",,,,"Rental Library",,,"Devoted teacher Anne Sullivan leads deaf, blind and mute Helen Keller out of solitude and helps integrate her into the world.",,,,"kids-family, vhs",,null,,,59496186,,,,,,,,,,,,,,,,,2026-09-19,1
6umrpnv8dt,movie,"The Muppet Christmas Carol",,,,"Rental Library",,,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during nighttime visitations by the Ghosts of Christmas Past, Present and Future.",,,,"kids-family, vhs",,null,,,60905210,,,,,,,,,,,,,,,,,2026-09-19,1
dmnwyr8u84,movie,"The Paper Brigade",,,,"Rental Library",,,"A 14 year old boy named Gunther moves to a small town with his parents and little brother. He meets up with a group of overly charitable paper boys who want him to sub for their friend while he's out of town. Gunther agrees so he can get enough money for concert tickets to take his blonde and beautiful crush too, all the while dealing with Chad, her wannabe boyfriend and his bully friends. All in all, Gunther learns to respect himself and other people and to have fun during it all.",,,,"kids-family, vhs",,null,,,60020474,,,,,,,,,,,,,,,,,2026-09-19,1
2og4m35tqt,movie,"The Patriot",,,,"Rental Library",,,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",,,,"action, vhs",,null,,,79167994,,,,,,,,,,,,,,,,,2026-09-19,1
w1eo2tqisd,movie,"The Puppet Masters",,,,"Rental Library",,,"The Midwest USA is invaded by stingray-shaped alien slugs that ride on people's backs and control their minds in order to spread their dominion. Government agency reps Sam Givens, Andrew Nivens, and Mary Sefton must stop the aliens.",,,,"thriller, vhs",,null,,,34980858,,,,,,,,,,,,,,,,,2026-09-19,1
qhf8v2qwe4,movie,"The Road",,,,"Rental Library",,,"The road through the wood is said to be haunted; but are the ghosts from the past or the future?",,,,"dvd, sci-fi",,null,,,41534714,,,,,,,,,,,,,,,,,2026-09-19,1
bpy7jwmcho,movie,"The SecretKingdom",,,,"Rental Library",,,"Three kids discover a tiny kingdom beneath their kitchen sink and are drawn inside, becoming involved with the miniature world's civil war.",,,,"kids-family, vhs",,null,,,26692858,,,,,,,,,,,,,,,,,2026-09-19,1
6umrp408dt,movie,"The Stick Up",,,,"Rental Library",,,"Duke Turnbeau (David Soul) has come to England, in the 1930s, as a way to improve his fortunes. For some reason, he believes that his larcenous ways will bring him prosperity in the country which at one time or another has had rulership over a large portion of the globe. While there, he meets Rosie McCratchit (Pamela McMyler), a lovely Irish gal who could do with some improvement in her fortunes as well. Together, they have a series of legal, quasi-legal and definitely illegal adventures, including Duke's cow-roping and Rosie's response to the mud-wrestling challenge of the Amazon Lady, as well as an attempted armored-car robbery.",,,,"action, vhs",,null,,,98473978,,,,,,,,,,,,,,,,,2026-09-19,1
8g3xnkuohq,movie,"The Swan Princess",,,,"Rental Library",,,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",,,,"kids-family, vhs",,null,,,60937978,,,,,,,,,,,,,,,,,2026-09-19,1
xlz9evljps,movie,"The Water Horse",,,,"Rental Library",,,"A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.",,,,"blu-ray, kids-family",,null,,,49041658,,,,,,,,,,,,,,,,,2026-09-19,1
56dpbm8v9x,movie,"The World is Not Enough",,,,"Rental Library",,,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",,,,"action, blu-ray",,null,,,28979706,,,,,,,,,,,,,,,,,2026-09-19,1
4jl51swkbx,movie,"Thelma & Louise",,,,"Rental Library",,,"Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.",,,,"drama, vhs",,null,,,78545402,,,,,,,,,,,,,,,,,2026-09-19,1
ri1tf5hxoz,movie,"Three Wishes",,,,"Rental Library",,,"Three Wishes is a Hong Kong Comedy starring Anita Mui",,,,"kids-family, vhs",,null,,,58840826,,,,,,,,,,,,,,,,,2026-09-19,1
0cpqkrpdcu,movie,"Thunderbolt and Lightfoot",,,,"Rental Library",,,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.",,,,"action, vhs",,null,,,79004154,,,,,,,,,,,,,,,,,2026-09-19,1
m4x1wlj31h,movie,"To Catch of Thief",,,,"Rental Library",,,"Documentary of the making of Alfred Hitchcock's classic 1955 tale.",,,,"action, vhs",,null,,,81084154,,,,,,,,,,,,,,,,,2026-09-19,1
ywh2sezr71,movie,"Toy Story 2",,,,"Rental Library",,,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",,,,"kids-family, vhs",,null,,,60872442,,,,,,,,,,,,,,,,,2026-09-19,1
obaj4y40an,movie,"True Romance",,,,"Rental Library",,,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",,,,"action, vhs",,null,,,98899962,,,,,,,,,,,,,,,,,2026-09-19,1
cnrhqiwmmk,movie,Tsotsi,,,,"Rental Library",,,"A young South African boy from the Johannesburg ghetto named Tsotsi, meaning Gangster, leaves home as a child to get away from his helpless parents. Now a teenage thug, Tsotsi finds a baby in the back seat of a car he's just stolen. He decides that it is his responsibility to care for the infant and in the process learns that maybe the criminal life isn’t the best way.",,,,"dvd, thriller",,null,,,41469178,,,,,,,,,,,,,,,,,2026-09-19,1
8g3xnkkohq,movie,"Urban Legends Final Cut",,,,"Rental Library",,,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.",,,,"horror, vhs",,null,,,78316026,,,,,,,,,,,,,,,,,2026-09-19,1
kq7vzfeysl,movie,Vivah,,,,"Rental Library",,,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.",,,,"blu-ray, foreign",,null,,,28815866,,,,,,,,,,,,,,,,,2026-09-19,1
t0bk3p493y,movie,"Welcome to Sarajevo",,,,"Rental Library",,,"Follow a group of international journalists into the heart of the once cosmopolitan city of Sarajevo—now a danger zone of sniper and mortar attacks where residents still live. While reporting on an American aid worker who’s trying to get children out of the country, a British correspondent decides to take an orphaned girl home to London.",,,,"drama, vhs",,null,,,79806202,,,,,,,,,,,,,,,,,2026-09-19,1
prwf71fno7,movie,"Wild Card",,,,"Rental Library",,,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",,,,"action, vhs",,null,,,00472826,,,,,,,,,,,,,,,,,2026-09-19,1
3kjzi7sarj,movie,Wisdom,,,,"Rental Library",,,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",,,,"action, vhs",,null,,,81313530,,,,,,,,,,,,,,,,,2026-09-19,1
hetg80c19k,movie,"Wishbone's Dog Days of the West",,,,"Rental Library",,,"In the dusty town of Chaparosa, Texas, one one knows how to tame the land better than Long Bill Longley and his best friend Tom Merwin. But, can our two heroes tame the resident bad guy, Calliope Catesby, before he destroys the town? Meanwhile, In Oakdale, Wanda Gilmore has also become quite a hero. That is, until a sneaky TV reporter tries to paint her as the town tyrant. Will Wishbone and his friends come to Wanda's rescue before it's too late! Or will Wanda watch her reputation ride off into the sunset?",,,,"kids-family, vhs",,null,,,26758394,,,,,,,,,,,,,,,,,2026-09-19,1
9dcyanj6rp,movie,"Woman with a Past",,,,"Rental Library",,,"A woman lives a normal life with her second husband and her two sons of the first marriage. One day she is caught by her past and the film reveales in flashbacks her stations of life until the day the police found her in her new life: First marriage, alcohol addiction, robberies, prison, escape from prison, search for work, second marriage, fight for the children,... In the end she has not only to fight for her freedom but also for the respect and love of her betrayed children and husband.",,,,"thriller, vhs",,null,,,00603898,,,,,,,,,,,,,,,,,2026-09-19,1
nxiehzt41p,movie,"Yellow Submarine",,,,"Rental Library",,,"The wicked Blue Meanies take over Pepperland, eliminating all color and music. As the only survivor, the Lord Admiral escapes in the yellow submarine and journeys to Liverpool to enlist the help of the Beatles.",,,,"dvd, musical",,null,,,40912122,,,,,,,,,,,,,,,,,2026-09-19,1
lsvd98m7b9,movie,"007: Tomorrow Never Dies",,,,"Rental Library",,,"A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.",,,,"action, vhs",,null,,,50864890,,,,,,,,,,,,,,,,,2026-09-19,1
7f2u6oahd6,movie,"A Guy Thing",,,,"Rental Library",,,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",,,,"comedy, dvd",,null,,,51343866,,,,,,,,,,,,,,,,,2026-09-19,1
j7s652bqlq,movie,"A Sweet Scent of Death",,,,"Rental Library",,,"Ramón is secretly in love with Adela. One morning, he discovers her corpse among the oat fields",,,,"dvd, foreign",,null,,,50946554,,,,,,,,,,,,,,,,,2026-09-19,1
obaj4yf0an,movie,Adaptation,,,,"Rental Library",,,"Charlie Kaufman is a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman and Orlean's book become strangely intertwined as each one's search for passion collides with the other's.",,,,"drama, dvd",,null,,,90291962,,,,,,,,,,,,,,,,,2026-09-19,1
ayqslh0psz,movie,"Agent Cody Banks",,,,"Rental Library",,,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",,,,"dvd, kids-family",,null,,,52228602,,,,,,,,,,,,,,,,,2026-09-19,1
e90agcl5u2,movie,"Alien Vs. Predator",,,,"Rental Library",,,"A black blob of viscous bodily material. An unknown organism of undifferentiated tissue. The dark web and dark tech as an internet based contagion and a new species of dark matter.",,,,"sci-fi, vhs",,null,,,51487482,,,,,,,,,,,,,,,,,2026-09-19,1
v8unc3126q,movie,"Almost Famous",,,,"Rental Library",,,"In 1973, a precocious 15-year-old aspiring rock journalist lands a dream assignment from Rolling Stone to tour with a rising rock band, embarking on a coming-of-age journey as he discovers the exhilarating and heartbreaking realities behind rock stardom.",,,,"drama, dvd",,null,,,03432698,,,,,,,,,,,,,,,,,2026-09-19,1
fto3ub7e5y,movie,"American Heart",,,,"Rental Library",,,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.",,,,"drama, vhs",,null,,,75750138,,,,,,,,,,,,,,,,,2026-09-19,1
gaklxqobt4,movie,Angie,,,,"Rental Library",,,"Angie lives in Bensonhurst, Brooklyn, and dreams of a better life. When she finds out she's pregnant by her boyfriend, Vinnie, she decides she'll have the baby; but not Vinnie as a husband. This turns the entire close-knit neighborhood upside-down and starts Angie on a journey of self-discovery.",,,,"comedy, vhs",,null,,,24634874,,,,,,,,,,,,,,,,,2026-09-19,1
6umrp428dt,movie,Babel,,,,"Rental Library",,,"Tragedy strikes a married couple vacationing in the Moroccan desert, which jumpstarts an interlocking story involving four different families.",,,,"drama, dvd",,null,,,66797306,,,,,,,,,,,,,,,,,2026-09-19,1
dmnwyxou84,movie,"Bad Seed",,,,"Rental Library",,,"Preston Tylk is an ordinary guy living in Seattle. When he discovers that his beloved wife, Emily, is having an affair, he is devastated. Storming out of the house, he returns later only to find her brutally murdered.",,,,"thriller, vhs",,null,,,25552378,,,,,,,,,,,,,,,,,2026-09-19,1
2og4mavtqt,movie,"Beautiful People",,,,"Rental Library",,,"Alfredo and Susanna are two well-off fifty-year-olds who lead a stimulating cultural life. He is an architect and she is a psychologist; they live in Rome but spend their weekends at their country home in Umbria, where they love to spend their days walking in the forests or relaxing poolside with a good book. One day, as she goes into town, Susanna sees a girl prostituting herself in the bushes on the side of the road and decides to save her from her unhappy existence, despite the enormous differences that separate their ways of life.",,,,"drama, vhs",,null,,,24471034,,,,,,,,,,,,,,,,,2026-09-19,1
w1eo29wisd,movie,"Bed of Roses",,,,"Rental Library",,,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",,,,"romantic-comedy, vhs",,null,,,67773178,,,,,,,,,,,,,,,,,2026-09-19,1
qhf8v9iwe4,movie,"Belle Epoque",,,,"Rental Library",,,"In 1931, a young soldier deserts from the army and falls into a country farm, where he is welcomed by the owner due to his political ideas. Manolo has four daughters, Fernando likes all of them and they like him, so he has to decide which one to love.",,,,"foreign, vhs",,null,,,42435578,,,,,,,,,,,,,,,,,2026-09-19,1
bpy7ji3cho,movie,"Between the Lines",,,,"Rental Library",,,"The staff of the Back Bay Mainline, a Boston underground newspaper that rose to prominence in the 1960s, struggles with the shifting social climate of the '70s amid rumors that the paper is about to be sold to a media giant.",,,,"comedy, vhs",,null,,,42238970,,,,,,,,,,,,,,,,,2026-09-19,1
6umrpkd8dt,movie,"Bloodhounds of Broadway",,,,"Rental Library",,,"A musical comedy based on several Damon Runyon short stories. When a bookie on the run, Robert 'Numbers' Foster, falls for a pretty country songbird, Emily Ann Stackerlee , he'll do anything to help her make it big -- including a stint in jail to pay for his crimes. But will the tough guy's sacrifice of the heart pay off when it comes to his girlfriend's singing career?",,,,"comedy, vhs",,null,,,41878522,,,,,,,,,,,,,,,,,2026-09-19,1
8g3xnygohq,movie,Bloodhounds,,,,"Rental Library",,,"Charles Veasey is a cop killer who's on death row waiting for his execution. One day he escapes. Nikki a cop, whose father Veasey killed has decided to go after him, despite what her superiors say. Harrison Coyle, a crime author, offers his assistance to Nikki, who refuses, but Coyle thinking that it would be good material for another book, pursues Veasey, and bumps into Nikki. Which infuriates her. Eventually, they agree to work together.",,,,"thriller, vhs",,null,,,68330234,,,,,,,,,,,,,,,,,2026-09-19,1
xlz9e27jps,movie,"Boiler Room",,,,"Rental Library",,,"A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.",,,,"drama, vhs",,null,,,24765946,,,,,,,,,,,,,,,,,2026-09-19,1
56dpb3ov9x,movie,"Break In",,,,"Rental Library",,,"A woman recently separated from her wealthy husband is terrorized during one harrowing night when a masked intruder breaks into her home. Is it a random home invasion or is something more malicious and personal going on?",,,,"action, vhs",,null,,,68494074,,,,,,,,,,,,,,,,,2026-09-19,1
4jl51fikbx,movie,Breakout,,,,"Rental Library",,,"A pair of criminals try to track down the kids who witnessed them commit a murder in the woods.",,,,"kids-family, vhs",,null,,,42370042,,,,,,,,,,,,,,,,,2026-09-19,1
ri1tfv1xoz,movie,Breathless,,,,"Rental Library",,,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.",,,,"drama, vhs",,null,,,50963194,,,,,,,,,,,,,,,,,2026-09-19,1
0cpqkxndcu,movie,"Brian's Songs",,,,"Rental Library",,,"Brian's Song is a 1971 television film recounting the true story of Chicago Bears running back Brian Piccolo and his close friendship with teammate Gale Sayers as Piccolo battles terminal cancer.",,,,"drama, vhs",,null,,,51258106,,,,,,,,,,,,,,,,,2026-09-19,1
m4x1w7q31h,movie,"Bridge of Dragons",,,,"Rental Library",,,"The tough and cold mercenary Warchild, is working for the man who took care of his war training and upbringing, the greedy General Ruechang. Ruechang is planning to take over the country by marrying Princess Halo. But Halo discovers that Ruechang killed her father to gain more power than he had working for the King, so she decides to run away. Warchild is the one who has to bring her back to Ruechang, but the one thing no one counted on happens... Warchild and Halo falls in love, and together they take on the forces of Ruechang... Written by Zorteper -",,,,"action, vhs",,null,,,42337274,,,,,,,,,,,,,,,,,2026-09-19,1
obaj4rk0an,movie,"Bridge to Nowhere",,,,"Rental Library",,,"Kids on an outing in the forest come up against a mysterious hermit who lives on the other side of a bridge, and he is definitely not happy to see them.",,,,"action, vhs",,null,,,68428538,,,,,,,,,,,,,,,,,2026-09-19,1
cnrhqlimmk,movie,"Call It Murder",,,,"Rental Library",,,"The wife of an executive finds her husband shot to death and destroys his suicide note in order to claim his insurance.",,,,"thriller, vhs",,null,,,51290874,,,,,,,,,,,,,,,,,2026-09-19,1
8g3xnyyohq,movie,"Call Me",,,,"Rental Library",,,"After agreeing to meet an obscene caller at a bar, a young New York reporter witnesses a murder and becomes an unwilling player in a dangerous game of cat-and-mouse.",,,,"drama, vhs",,null,,,52798202,,,,,,,,,,,,,,,,,2026-09-19,1
kq7vze5ysl,movie,"Cannes Man",,,,"Rental Library",,,"Film producer Sy Lerner makes a bet with a fellow film executive that he can turn any nobody into a star at the Cannes Film Festival. A New York cab driver who is visiting the festival is chosen as the test subject to settle the bet and Sy uses his skills of hype and manipulation to try and turn the cab driver named Frank into the talk of the town. Many celebrities make cameos throughout the film.",,,,"comedy, vhs",,null,,,24307194,,,,,,,,,,,,,,,,,2026-09-19,1
t0bk3nk93y,movie,"Cannonball Run 2",,,,"Rental Library",,,"When a wealthy sheikh puts up $1 million in prize money for a cross-country car race, there is one person crazy enough to hit the road hard with wheels spinning fast. Legendary driver J.J. McClure enters the competition along with his friend Victor and together they set off across the American landscape in a madcap action-adventure destined to test their wits and automobile skills.",,,,"comedy, vhs",,null,,,24798714,,,,,,,,,,,,,,,,,2026-09-19,1
prwf7zeno7,movie,"Car 54 Where are you?",,,,"Rental Library",,,"Brash NYC policeman Officer Gunther Toody is partnered with stiff, by-the-book Officer Francis Muldoon to protect an important mafia witness prior to testifying against orgainzed crime in Brooklyn, all the while dealing with their personal lives, overbearing spouses, common criminals, arms dealers, and their officious boss Captain Anderson.",,,,"comedy, vhs",,null,,,77519610,,,,,,,,,,,,,,,,,2026-09-19,1
hetg8dm19k,movie,"Car Wash",,,,"Rental Library",,,"This day-in-the-life cult comedy focuses on a group of friends working at Sully Boyar's Car Wash in the Los Angeles ghetto. The team meets dozens of eccentric customers -- including a smooth-talking preacher, a wacky cab driver and an ex-convict -- while cracking politically incorrect jokes to a constant soundtrack of disco and funk. Some of the workers find romance as the day moves along, but most are just happy to get through another shift.",,,,"comedy, vhs",,null,,,24176122,,,,,,,,,,,,,,,,,2026-09-19,1
9dcya4q6rp,movie,"Cast Away",,,,"Rental Library",,,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",,,,"drama, dvd",,null,,,91958778,,,,,,,,,,,,,,,,,2026-09-19,1
