Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
please-dont-eat-the-daisies-vhs,Please Don't Eat The Daisies,"<p>Drama critic Larry Mackay, his wife Kate and their four sons move from their crowded Manhattan apartment to an old house in the country. While housewife Kate settles into suburban life, Larry continues to enjoy the theater and party scene of New York.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,false,false,,,,,97957114,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/neSCV9m8R1ykTqicd53fdwQgQnJ.jpg?v=1788195539,1,Please Don't Eat The Daisies (1960) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
mr-wrong-vhs,Mr. Wrong,"<p>A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,97989882,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/csSkKS6rcGjG8jjpwKZPVCD7Kiq.jpg?v=1788267324,1,Mr. Wrong (1996) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
house-calls-vhs,House Calls,"<p>Charley is a surgeon who's recently lost his wife; he embarks on a tragicomic romantic quest with one woman after another until he meets up with Ann, a singular woman, closer to his own age, who immediately and unexpectedly captures his heart.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,98022650,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/w1dPYHsQHc9gE7usBblY2dysBuX.jpg?v=1788267323,1,House Calls (1978) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
medusa-dare-to-be-truthful-vhs,Medusa Dare to be Truthful,"<p>In this made for Showtime television spoof of Madonna's ""Truth or Dare"" documentary, comedienne Julie Brown portrays Medusa, an egocentric, hyper-sexual (and not particularly talented) pop star on an international five-day world tour, ""The Blonde Leading the Blonde"" show. Brown painstakingly duplicates costumes, sets and hairstyles while spoofing Madonna's seeming self-obsession. Madonna visits the cemetery where her mother is buried; Medusa visits the pet cemetery where her dog Buster is laid to rest. (Or is it ""Boomer""?) Madonna performs fellatio on a bottle, at the dare of a friend; Medusa does it on a watermelon. And so on...</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,98088186,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/xjwMA9mPOSqwhZKekEjaYB0AphQ_f910fa64-d193-4679-ac0f-fa22d82433a2.jpg?v=1788195539,1,Medusa Dare to be Truthful (1991) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
hes-my-girl-vhs,He's My Girl,"<p>Bryan and Reggie are best friends who are in the music business in Missouri. When Reggie enters Brian for a chance to go to L.A., Bryan wins the contest and wants to bring Reggie with him. However, Bryan must bring a girl. In an effort to make sure Bryan gets his shot, Reggie decides to pose as a girl. When the duo arrive in L.A., both fall in love with two women and they must stop the promoter of the contest when he steals Bryan's song for his star, Simon Sledge.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,false,false,,,,,98120954,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/dokAejva0YOH49wm9uLIeG6oLY2.jpg?v=1788195538,1,He's My Girl (1987) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
pass-the-ammo-vhs,Pass The Ammo,"<p>A corrupt television preacher and his congregation are held hostage by a woman, her lover, and her two cousins in an attempt to avenge the theft of her inheritance. A quirky look at the dishonesty of the televangelist industry.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,98153722,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/ypoc2ng2HAhPouGDL0MijBpev3z_3bb746fe-2d18-4cb3-9c73-28ddf3c56031.jpg?v=1788195537,1,Pass The Ammo (1988) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
committed-vhs,Committed,"<p>After her husband, Carl, suddenly leaves, Joline travels from New York to Texas to track him down. Although Joline tries to remain upbeat, she is discouraged when she discovers that Carl already has a new girlfriend, the lovely Carmen. Familiarizing herself with Carl's new home and friends, Joline gets company in the form of her brother, Jay. Will Joline win Carl back, or are there other romantic possibilities on her horizon?</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,98186490,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/10vXic9IMUTW5FrB1ivmieM2ydY.jpg?v=1788267322,1,Committed (2000) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
miracles-vhs,Miracles,"<p>Jean and Roger decide to divorce after 10 years, but 12 hours later, they're together again by accident. Their cars collide, swerving to miss Juan, the jaywalking jewel thief who decides to cash in on the crash. The ex-couple are kidnapped, shot at, cast adrift, mistaken for smugglers and even survive a plane crash. But the toughest torture these two endure is being trapped together.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,04412410,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/a24gEniuT6y0DLeNbEtKXcsdE2S.jpg?v=1788195537,1,Miracles (1986) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
secrets-of-a-married-man-vhs,Secrets of a Married Man,"<p>Secrets of a Married Man is a 1984 made-for-television drama starring William Shatner as a married professor who becomes entangled in the world of prostitution, jeopardizing his family and career.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,04445178,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
out-of-africa-vhs,Out of Africa,"<p>Tells the life story of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on her 1937 autobiographical novel.</p>",VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,04477946,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/6oMKqh08TfxmvnoFR4mm1wZB67P_6e147a6e-8e3f-4923-b8eb-71feec950b27.jpg?v=1788195536,1,Out of Africa (1985) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
out-kold-vhs,Out Kold,"<p>When down and out boxer, Slim (Clifford Stubblefield), gets hired to protect gangsta pimp Goldie's (Ice-T, Ablaze, Body Count, New Jack City) prized possession, he soon discovers mixin' business with pleasure can be deadly. Now, the only way to win is to learn to be a player. Caught between Goldie and rival gangsta Blackie (Kool Mo Dee, Storm Trooper, Gang Related), he's got just one chance to land on top before the take him OUT KOLD!</p>",VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,false,false,,,,,04543482,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/dI5gSE3neZyPAQd86VJts2Nghg8.jpg?v=1788195535,1,Out Kold (2001) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
the-loretta-claiborne-story-vhs,The Loretta Claiborne Story,<p>A disabled young girl from a disadvantaged home setting develops self esteem and success in life through Special Olympics competition. Based on the true story of Loretta Claiborne.</p>,VHS,Media > Videos,,"Floor Sale, Formatted, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,false,false,,,,,04576250,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/mtpHC69xRxKyl43lozFtDfqN5Ae.jpg?v=1788195534,1,The Loretta Claiborne Story (2000) poster,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
miles-to-go-vhs,Miles to Go,"<p>After discovering that her cancer has returned, Moira Browning launches a quiet campaign to find a potential replacement for herself in her family's life.</p>",VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,04609018,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/3GREVN3msdCibLPar3fI4cZcicx.jpg?v=1788267321,1,Miles to Go (1986) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
metroland-vhs,Metroland,"<p>In late-1970s suburban London, Chris and Marion have settled into a comfortable yet all-too-predictable middle-class existence. Chris receives an unexpected visit from his free-spirited friend Toni, a reunion that reminds him of a more carefree time in 1960s Paris. Now, with lingering doubts about his marriage bubbling up, Chris must make the choice between revisiting his youthful abandon with Toni or facing the here and now with Marion.</p>",VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,false,false,,,,,04641786,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/qUFYBfOY3Ec2S6PR6apgFwfR6je.jpg?v=1788195534,1,Metroland (1998) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
scorpion-spring-vhs,Scorpion Spring,"<p>On the run from the law, desperate drug runner Astor and his beautiful prisoner struggle through the savage heat...</p>",VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,04674554,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/36RZ2Uf0YIHpse8LTZO1PBisKQb.jpg?v=1788195534,1,Scorpion Spring (1996) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
remains-of-the-day-vhs,Remains of the Day,<p>A rule-bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.</p>,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,false,false,,,,,04707322,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg?v=1788195532,1,Remains of the Day (1993) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
the-second-civil-war-vhs,The Second Civil War,"<p>When a planeload of Pakistani orphans are shipped to his state for permanent relocation, the governor of Idaho defies the president and closes the state's border. News Net Television, a cable news program that makes hay by reporting on political scandals, quickly spins the racist act into an overnight media sensation, creating a divide in national opinion over the issue.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,04772858,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/aVdrnRbP38f2R0u9OxqRUC8Wr09.jpg?v=1788195531,1,The Second Civil War (1997) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
mortal-sins-vhs,Mortal Sins,<p>A thriller directed by Bradford May focusing on a catholic priest dealing with a serial killer's confession and a murder investigation.</p>,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,36054266,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/zQkAxVVrAXcct789oT2K0BPacnv.jpg?v=1788267321,1,Mortal Sins (1992) poster,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
sister-mary-explains-it-all-vhs,Sister Mary Explains it All,"<p>Near Christmas, four former students of Sister Mary Ignatius drop in at a holiday event at the school where the Roman Catholic nun has taught for many years. Now adults, the students have decided to tell Sister Mary that her rigid classroom lessons and demeanor left them emotionally wounded. Sister Mary tries to maintain her composure, but as the ex-students keep at it, the evening takes a stunning turn.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,44344570,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/dlxK8ahtQTlsjfkSIJ1D8MuKEVm.jpg?v=1788195531,1,Sister Mary Explains it All (2001) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
crazy-six-vhs,Crazy Six,"<p>In a crumbling Europe, powerful mafia families have emerged from the anarchy to vie for control of the lucrative arms trade.</p>",VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,15.00,,false,false,,,,,44377338,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/6qq4lKGwXZO34BEtzA6MbEsHDf6.jpg?v=1788195530,1,Crazy Six (1997) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
some-folks-call-it-a-sling-blade-vhs,Some Folks Call it a Sling Blade,"<p>25 years after committing a double murder, Karl Childers is going to be released from an institution for the criminally insane. A local reporter comes to talk to him, and listens in horror about his life leading up to the crime. This is the short film that inspired the full-length ""Sling Blade"".</p>",VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,22.00,,false,false,,,,,52667642,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/fRK5Mro9hBpwIlm0d0K6dC0vC0n.jpg?v=1788195529,1,Some Folks Call it a Sling Blade (1994) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
midnight-run-vhs,Midnight Run,"<p>A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,60892410,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/yx0touyDQ9enWDsFgS4MbBwCSNd.jpg?v=1788195529,1,Midnight Run (1988) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
the-mexican-vhs,The Mexican,"<p>Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,60957946,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/5GqF6rVjUW6CVTuj7w1A2JE49AF_88a17275-8a03-4ba2-a7d7-2b58159ab31b.jpg?v=1788267321,1,The Mexican (2001) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
one-day-in-september-vhs,One Day In September,"<p>The full story of the 1972 Munich Olympics Massacre and the Israeli revenge operation 'Wrath of God.' The 1972 Munich Olympics were interrupted by Palestinian terrorists taking Israeli athletes hostage. Besides footage taken at the time, we see interviews with the surviving terrorist, Jamal Al Gashey, and various officials detailing exactly how the police, lacking an anti-terrorist squad and turning down help from the Israelis, botched the operation.</p>",VHS,Media > Videos,,"Documentary, Floor Sale, Formatted, VHS",true,Genre,Documentary,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,60990714,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/vsxtkcidi7flgxWERBSnwtyH1JJ.jpg?v=1788267321,1,One Day In September (1999) poster,false,,,,,,,documentary,,,,,,,,,,,,lb,,,active
the-abyss-vhs,The Abyss,"<p>A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,61023482,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/2dCit3XAtv9KWCJvRKdPkJ0FAkH_1203d050-3249-4365-abf0-5c27deb21c80.jpg?v=1788267320,1,The Abyss (1989) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
the-object-of-my-affection-vhs,The Object of My Affection,"<p>A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,69215482,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/2mA6QEdzhsftNIFV11SGsQLJvJR.jpg?v=1788195528,1,The Object of My Affection (1998) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
kissing-jessica-stein-vhs,Kissing Jessica Stein,"<p>Jessica, a Jewish copy editor living and working in New York City, is plagued by failed blind dates with men, and decides to answer a newspaper's personal advertisement. The advertisement has been placed by 'lesbian-curious' Helen Cooper, a thirtysomething art gallerist.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,23593466,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/8b2g8QZRLTJMYyzc3HirTSRQpLW_a184b8e6-8d6e-45ba-a303-fdea9882e347.jpg?v=1788195527,1,Kissing Jessica Stein (2002) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
nightmare-in-the-sun-vhs,Nightmare in the Sun,<p>A hitchhiker sleeps with a rancher's wife and is hunted by the sheriff for her murder.</p>,VHS,Media > Videos,,"Floor Sale, Formatted, Horror, VHS",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,false,false,,,,,23659002,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/tXNG4uC365eSSg6muB1PFwaTJKA_3a9cea02-f9dd-478a-a69e-d7a07763a764.jpg?v=1788195527,1,Nightmare in the Sun (1965) poster,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
three-kings-vhs,Three Kings,"<p>A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.</p>",VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,32211450,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/fClJQW8xn8wHOFqoA4jUn0PZh1f_ee223da1-5068-437f-82aa-b07172bf3866.jpg?v=1788267319,1,Three Kings (1999) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
mission-galactica-the-cyclone-attack-vhs,Mission Galactica: The Cyclone Attack,,VHS,Media > Videos,,"Floor Sale, Formatted, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,false,false,,,,,32244218,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
nightbreaker-vhs,Nightbreaker,"<p>Dr. Alexander Brown arrives in Las Vegas, awarded for his recent medical invention. An ex-G.I. tells Brown he was a test subject during the 1950's, exposed to atomic bomb radiation in the Nevada desert-- will Brown help the man uncover the truth? In 1950's Nevada, Brown is a young psychiatrist and a guest of the U.S. Army, where soldiers were routinely exposed to excessive radiation. The young Brown and a colleague interview soldiers, who show their ignorance and insouciance in the face of this danger. The movie intercuts scenes between the young Alexander Brown and older Alexander Brown, some thirty years after the nuclear tests. Will the decorated psychiatrist finally speak out on the atrocity he witnessed?</p>",VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,32276986,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/icKJeyFMLminCHfEWa5fizw6Dhe_30beaf32-7b5d-4093-ba75-921ac0792f59.jpg?v=1788195525,1,Nightbreaker (1989) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no-tomorrow-vhs,No Tomorrow,"<p>When the world's most notorious criminal allies himself with a senior employee of a major shipping corporation, a lethal deal is struck to secure a multi-million dollar arms transaction. As word of the sinister deal spreads through the underworld, a big city mobster, an extreme militia force and the FBI enter the clandestine mix, blurring the lines of loyalty and trust.</p>",VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,40468986,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/cAHbp0jQHyMRtwCctADPt4Z7rBX.jpg?v=1788267319,1,No Tomorrow (1999) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
hugo-pool-vhs,Hugo Pool,<p>Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.</p>,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,false,false,,,,,40501754,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/sVVdjinglTAShsEYlYkPNQ0SQGv.jpg?v=1788195527,1,Hugo Pool (1997) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
solitaire-for-2-vhs,Solitaire for  2,"<p>Katie can read minds. Being desirable, the male minds she reads are all thinking of one thing. She always responds by hitting them and storming off without explanation. Daniel is an expert in body language and interprets this as a sign she wants to be pursued. Since Daniel spends most of his time, when not terrorizing his students, pursuing women, Katie gets ever more exasperated that he is treating her exactly as he treats every presentable female from the motorcycle cop to the squeegee girl. She cannot read minds when her eyes are covered, or when minds are thinking in a foreign language, so she misinterprets Sandip's desire for hunger. She also holds Daniel responsible for his subconscious desire for his friend's wife (Caroline).</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,40534522,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/1sPCk4jmtxVD8Nn30xpoRIgWU45.jpg?v=1788195524,1,Solitaire for 2 (1995) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
born-romantic-vhs,Born Romantic,"<p>In modern-day London, three men (Craig Ferguson, Jimi Mistry and David Morrissey) and three women (Olivia Williams, Jane Horrocks and Catherine McCormack) fall in and out of love and back again, to the Greek-chorus accompaniment of two cab drivers, who engage in an ongoing conversation about sex. A winning romantic comedy, Born Romantic is the second feature by British writer-director David Kane of This Year's Love fame.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,40567290,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/okQsBtYgfKfbjtHZMdiEGWF40TY_be62168b-d9fe-4a9b-a3bf-c465e571fcdf.jpg?v=1788195523,1,Born Romantic (2000) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
shopping-vhs,Shopping,"<p>A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,48759290,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/jiIQO8UWyvVkdJEujb6VWKUBzaz.jpg?v=1788267319,1,Shopping (1994) poster,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
sleepwalk-vhs,Sleepwalk,"<p>When Nicole, a young copy-shop employee, is hired to translate an ancient Chinese manuscript, she soon finds that the document has strange powers that little by little begin to exert an eerie influence over her life.</p>",VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,48857594,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/62SrmxsWg3lRIIVvGV0yiAD3Hzt.jpg?v=1788267319,1,Sleepwalk (1986) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
highlander-endgame-vhs,Highlander Endgame,"<p>Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,97964026,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/u7kIXMyagqcek2SaS9svfPTTGVT.jpg?v=1788195523,1,Highlander Endgame (2000) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
space-marines-ruby-jean-and-joe-vhs,Space Marines / Ruby Jean and Joe,,VHS,Media > Videos,,"Floor Sale, Formatted, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,97996794,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
