call_number,title,description,tags,image_path
191-BLRINT-50-001A,In the Line of Duty I-IV,"This collection gathers entries from the In the Line of Duty series (also known as the Yes, Madam series), Hong Kong ""girls with guns"" action films featuring hard-hitting female law enforcement heroines.","Blu-Ray, action",libib-sync/batch-0012/191-BLRINT-50-001A.jpg
191-BLRNTH-50-001A,In The Mouth of Madness (Collector's Edition),An insurance investigator visits a small town while looking into the strange disappearance of a popular horror novelist. He soon finds that the impact of the author’s books is far more than inspirational.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRNTH-50-001A.jpg
191-BLRIT2-50-001A,IT,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRIT2-50-001A.jpg
191-BLCJAY-50-001A,Jay & Silent Bob Reboot,Jay and Silent Bob embark on a cross-country mission to stop Hollywood from rebooting a film based on their comic book characters Bluntman and Chronic.,"Blu-Ray, comedy",libib-sync/batch-0012/191-BLCJAY-50-001A.jpg
191-VHSJOH-50-001A,Johnny Suede 1991,"Johnny Suede is a 1991 film, the directorial debut of Tom DiCillo, starring Brad Pitt as an aimless young man obsessed with 1950s rock star style who navigates romance and his dreams of musical stardom.","VHS, comedy",libib-sync/batch-0012/191-VHSJOH-50-001A.jpg
191-VHSK9P-50-001A,K-9 Pi,Dooley and his K-9 partner Jerry Lee are ready to retire from the police force. But before he can retire with his pension he must work as a P.I. to find a set of high tech computer chips.,"VHS, comedy",libib-sync/batch-0012/191-VHSK9P-50-001A.jpg
191-BLRKIC-50-001A,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.","Blu-Ray, action",libib-sync/batch-0012/191-BLRKIC-50-001A.jpg
191-BLRKCK-50-001A,Kick-Ass 2,"After Kick-Ass' insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.","Blu-Ray, action",libib-sync/batch-0012/191-BLRKCK-50-001A.jpg
191-BLRKLL-50-001A,Kill Bill Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.","Blu-Ray, action",libib-sync/batch-0012/191-BLRKLL-50-001A.jpg
191-BLRKIL-50-001A,Killing Them Softly,The girlfriend of a man murdered for a debt falls in love with the killer.,"Blu-Ray, drama",libib-sync/batch-0012/191-BLRKIL-50-001A.jpg
191-BLRKIN-50-001A,Kinji Fukasaku's Battles Without Honor and Humanity: The Complete Trilogy (Arrow),"Battles Without Honor and Humanity, also known as The Yakuza Papers, is a Japanese yakuza film series directed by Kinji Fukasaku, chronicling the brutal power struggles of rival gangs in post-war Hiroshima.","Blu-Ray, action",libib-sync/batch-0012/191-BLRKIN-50-001A.jpg
191-BLRKNO-50-001A,Knocked Up (Unrated),"A slacker and a career-driven woman accidentally conceive a child after a one-night stand. As they try to make the relationship work, they must navigate the challenges of parenthood and their differences in lifestyle and maturity.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRKNO-50-001A.jpg
191-BLRLET-50-001A,Let Me In,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian. A remake of the movie “Let The Right One In” which was an adaptation of a book.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRLET-50-001A.jpg
191-NKNLIA-50-001A,Liar Liar,"Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.","VHS, comedy",libib-sync/batch-0012/191-NKNLIA-50-001A.jpg
191-UNKLOV-50-001A,Love and Monsters,This captivating science fiction adventure follows a young man navigating a post-apocalyptic landscape overrun by overgrown creatures to reunite with his high school sweetheart. It masterfully blends heartfelt coming-of-age storytelling with impressive visual effects and thrilling monster encounters for a unique cinematic experience. The film is a must-watch for fans of imaginative world-building and charming survival stories.,"Blu-Ray, action",libib-sync/batch-0012/191-UNKLOV-50-001A.jpg
191-BLRLOV-70-001A,Lovers Lane (Arrow),Lovers Lane is a 2000 slasher film about a masked killer who stalks and murders teenagers connected to a decades-old unsolved crime at the local lovers' lane.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRLOV-70-001A.jpg
191-BLRM3G-50-001A,M3GAN (Unrated) 4K,"M3GAN is a 2022 science fiction horror film with black comedy elements about a robotics engineer who builds a lifelike AI doll to be a companion for her orphaned niece, with disastrous results.","4K, horror",libib-sync/batch-0012/191-BLRM3G-50-001A.jpg
191-BLRMAC-50-001A,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.","Blu-Ray, action",libib-sync/batch-0012/191-BLRMAC-50-001A.jpg
191-UNIMAM-50-001A,Mama,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.","Blu-Ray, horror",libib-sync/batch-0012/191-UNIMAM-50-001A.jpg
191-BLRMID-50-002A,Midnight Movie,"At a seedy theater in a sleepy suburban town, a group of friends get together for a midnight screening of an early 1970s horror film, unaware that the director has something more in store for them.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRMID-50-002A.jpg
191-BLRMIR-50-001A,Mirrors 2 Unrated,"When Max, who is recovering from a traumatic accident, takes a job as a nighttime security guard, he begins to see visions of a young mysterious woman in the store's mirror.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRMIR-50-001A.jpg
191-BLRMRR-50-001A,Mirrors (Unrated Special Edition),An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRMRR-50-001A.jpg
191-BLRMOT-50-001A,Motel Hell,"Farmer Vincent Smith and his sister Ida run a motel attached to a farm where they capture unsuspecting travelers, bury them alive, fatten them up and then harvest their bodies as ingredients for his famous brand of ""smoked meats.""","Blu-Ray, horror",libib-sync/batch-0012/191-BLRMOT-50-001A.jpg
191-4K2MOT-50-001A,Mother's Day (Vinegar Syndrome),"Mother's Day is a 1980 slasher film in which three friends on a camping trip are captured by two feral brothers and their domineering mother, who forces her sons to torment and kill for her amusement.","4K, horror",libib-sync/batch-0012/191-4K2MOT-50-001A.jpg
191-DVDMRM-50-001A,Mr. & Mrs. Smith,"A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other.","Blu-Ray, action",libib-sync/batch-0012/191-DVDMRM-50-001A.jpg
191-BLRNES-50-001A,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,"Blu-Ray, comedy",libib-sync/batch-0012/191-BLRNES-50-001A.jpg
191-BLRNEI-50-001A,Neighbors 2,This high-definition sequel brings the laughs home with crisp visuals and immersive audio quality for a premium viewing experience. Fans of irreverent comedy will enjoy the over-the-top antics and chemistry between the returning cast as they navigate a new neighborhood rivalry. The physical disc format ensures a permanent spot in your collection and includes special features to go behind the scenes of the hilarious production.,"Blu-Ray, comedy",libib-sync/batch-0012/191-BLRNEI-50-001A.jpg
191-BLRNEW-50-001A,New Year's Eve,The lives of several couples and singles in New York intertwine over the course of New Year's Eve.,"Blu-Ray, comedy",libib-sync/batch-0012/191-BLRNEW-50-001A.jpg
191-DVDNGH-50-001A,Night and Day,"This versatile fragrance features a distinct dual profile that transitions seamlessly from light, floral daytime notes to deep, woody evening undertones. Its unique composition is designed for the modern individual who values a sophisticated scent capable of adapting to any occasion. The elegant bottle makes it a timeless addition to any collection, offering a balanced olfactory experience that lingers beautifully on the skin.","DVD, musical",libib-sync/batch-0012/191-DVDNGH-50-001A.jpg
191-BLRNGH-50-001A,Night of the Living Dead,"Experience the definitive high-definition restoration of this foundational horror masterpiece, meticulously supervised by the original filmmakers to ensure unparalleled visual and audio clarity. This special anniversary collection features a wealth of archival bonus materials and a digital copy for viewing on any device, making it an essential acquisition for serious cinema collectors. Whether revisited for its social commentary or its groundbreaking suspense, this edition offers the most complete look at a film that changed the genre forever.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRNGH-50-001A.jpg
191-DVDNIG-50-001A,Night Shift,"Amy begins her first night shift in a hotel with a murderous past. Witnessing terrifying events and trapped within a loop, Amy must find a way to escape the flesh obsessed murderer and save residents of the hotel.","DVD, horror",libib-sync/batch-0012/191-DVDNIG-50-001A.jpg
191-BLRNIG-50-001A,Night Watch / Day Watch,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRNIG-50-001A.jpg
191-BLRNOC-50-001A,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.","Blu-Ray, drama",libib-sync/batch-0012/191-BLRNOC-50-001A.jpg
191-BLROBS-50-001A,Observe and Report,"Mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLROBS-50-001A.jpg
191-BLROFF-50-001A,Officer Downe,"A rookie cop is tasked with shadowing Officer Downe, a no-nonsense LAPD cop with regenerative powers, as he wages an ultra-violent war against the nefarious villains of Los Angeles.","Blu-Ray, action",libib-sync/batch-0012/191-BLROFF-50-001A.jpg
191-UNKONT-50-001A,On the Road,This fresh and spicy fragrance captures the essence of a spirited adventure with its unique blend of citrus and woody notes. It offers a sophisticated yet rugged aroma that is perfect for daily wear or special travels. The long-lasting scent profile ensures a memorable impression that feels both modern and timeless.,"Blu-Ray, drama",libib-sync/batch-0012/191-UNKONT-50-001A.jpg
191-DVDONE-50-001A,One Rainy Afternoon,"Suave French actor Philippe Martin provokes a scandal when, in a darkened theater, he mistakes young Monique for his mistress, Yvonne, and tries to kiss her. Charged with assault, the quick-thinking Philippe claims it's French tradition to do as he did, and is let go. To his surprise, Philippe learns that Monique has paid his fine. As the tabloids exploit the situation, Monique dates Philippe, until a photo appears of him kissing Yvonne.","DVD, drama",libib-sync/batch-0012/191-DVDONE-50-001A.jpg
191-BLROUT-50-001A,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.","Blu-Ray, action",libib-sync/batch-0012/191-BLROUT-50-001A.jpg
191-BLROVE-50-001A,Over The Top,"Lincoln Hawk a hard-luck big-rig trucker takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship. Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.","Blu-Ray, action",libib-sync/batch-0012/191-BLROVE-50-001A.jpg
191-VHSOVE-50-001A,Overboard Vhs 1987 Goldie Hawn Kurt Russell,"Overboard is a 1987 romantic comedy starring Goldie Hawn as a wealthy, snobbish heiress who falls overboard from her yacht and loses her memory, and Kurt Russell as the carpenter she once wronged, who convinces her she is his wife.","VHS, comedy",libib-sync/batch-0012/191-VHSOVE-50-001A.jpg
191-BLRPOI-50-001A,Point Break,"In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.","Blu-Ray, action",libib-sync/batch-0012/191-BLRPOI-50-001A.jpg
191-UNKPOL-50-001A,Poltergeist Extended Cut (Blu-ray),This extended edition offers a terrifying cinematic experience with additional footage that deepens the supernatural tension of the supernatural classic. High-definition visuals and immersive audio quality make it an essential centerpiece for any horror fan's home media collection. The physical disc includes exclusive bonus content and behind-the-scenes features that explore the production of this iconic haunting tale.,"Blu-Ray, horror",libib-sync/batch-0012/191-UNKPOL-50-001A.jpg
191-BLRPRO-50-001A,Prom Night,"Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRPRO-50-001A.jpg
191-UNKPSY-50-001A,Psycho Goreman,"This highly detailed action figure captures the grotesque yet charming aesthetic of the intergalactic warlord with intricate sculpting and vibrant paint applications. It comes equipped with signature weapon accessories and multiple points of articulation, making it a standout addition for any collector of indie sci-fi horror memorabilia. Whether displayed on a shelf or used for creative photography, this piece perfectly embodies the film's unique blend of retro practical effects and dark comedy.","Blu-Ray, horror",libib-sync/batch-0012/191-UNKPSY-50-001A.jpg
191-BLRRAM-50-001A,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth. But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size. To make matters worse, it’s soon discovered there are other similarly altered animals. As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.","4K, action",libib-sync/batch-0012/191-BLRRAM-50-001A.jpg
191-BLRREN-50-001A,Renfield: Dracula Sucks Edition,"Renfield is a 2023 comedy horror film about Dracula's long-suffering familiar, who, after centuries of servitude, decides to break free from his abusive boss and find a better life.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRREN-50-001A.jpg
191-BLRREQ-50-001A,Requiem for a Dream (Director's Cut),The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,"Blu-Ray, drama",libib-sync/batch-0012/191-BLRREQ-50-001A.jpg
191-BLRROB-70-001A,Robin Hood (Unrated Director's Cut),"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.","Blu-Ray, drama",libib-sync/batch-0012/191-BLRROB-70-001A.jpg
191-BLRSAL-50-001A,Salem's Lot,Author Ben Mears returns to his childhood home of Jerusalem's Lot only to discover his hometown is being preyed upon by a bloodthirsty vampire.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRSAL-50-001A.jpg
191-BLRSCA-50-001A,"Scala!!! Or, the Incredibly Strange Rise and Fall of the World's Wildest Cinema and How It Influenced a Mixed-up Generation of Weirdos and Misfits",This comprehensive hardcover volume explores the legendary history and countercultural impact of London’s most notorious repertory cinema through rare archival photographs and evocative first-hand accounts. It serves as both a definitive historical record and a vibrant tribute to a transformative era of underground film culture that inspired a global generation of creative outsiders. This beautifully designed book is an essential addition for any cinephile or enthusiast of alternative subcultures and architectural history.,"Blu-Ray, documentary",libib-sync/batch-0012/191-BLRSCA-50-001A.jpg
191-BLRSIC-70-001A,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,"Blu-Ray, action",libib-sync/batch-0012/191-BLRSIC-70-001A.jpg
191-BLRSCR-50-001A,Sicario: Day of the Soldado,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,"Blu-Ray, action",libib-sync/batch-0012/191-BLRSCR-50-001A.jpg
191-BLRSIN-50-001A,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,"Blu-Ray, action",libib-sync/batch-0012/191-BLRSIN-50-001A.jpg
191-UNKSNI-50-001A,Snitch,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.","4K, action",libib-sync/batch-0012/191-UNKSNI-50-001A.jpg
191-BLRSPD-50-001A,Speed,Tensions run high when a crazed bomber rigs a Los Angeles bus with a device that will kill everyone on board if the vehicle's speed dips below fifty miles per hour.,"Blu-Ray, action",libib-sync/batch-0012/191-BLRSPD-50-001A.jpg
191-BLRSPE-50-001A,Speed Racer,"Experience the high-octane thrills of this visually stunning cinematic adventure featuring vibrant colors and gravity-defying racing sequences. This widescreen edition offers an immersive home theater experience that captures every detail of the stylized, futuristic landscapes and intense competition. Perfect for families and fans of stylized action, this film delivers a heartwarming story wrapped in a cutting-edge aesthetic.","DVD, kids-family",libib-sync/batch-0012/191-BLRSPE-50-001A.jpg
191-BLRSTE-50-001A,Steel and Lace (Vinegar Syndrome),"Steel and Lace is a 1991 science fiction action film about a concert pianist who, after taking her own life following a brutal assault, is resurrected as a cyborg by her scientist brother to exact revenge on the men responsible.","Blu-Ray, sci-fi",libib-sync/batch-0012/191-BLRSTE-50-001A.jpg
191-BLRSUI-50-001A,Suitable Flesh,"A once-esteemed psychiatrist helplessly watches her life spiral into a nightmarish maelstrom of supernatural hysteria and gruesome deaths, all linked to a seemingly unstoppable ancient curse.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRSUI-50-001A.jpg
191-BLRSUN-50-001A,Sundown: The Vampire in Retreat,Reclusive vampires lounge in a lonely American town. They wear sunscreen to protect themselves. A descendant of Van Helsing arrives with hilarious consequences.,"Blu-Ray, action",libib-sync/batch-0012/191-BLRSUN-50-001A.jpg
191-BLRSUP-50-001A,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRSUP-50-001A.jpg
191-BLRTLK-50-001A,Talk to Me,Experience the year's most talked-about supernatural thriller in stunning high definition with this physical media release. This disc includes the full feature film along with exclusive behind-the-scenes featurettes and insightful filmmaker commentary that deepens the chilling viewing experience. It is a must-have addition for any horror enthusiast looking to own a centerpiece of modern genre cinema.,"4K, horror",libib-sync/batch-0012/191-BLRTLK-50-001A.jpg
191-BLRTAL-50-001A,Talladega Nights: The Ballad of Ricky Bobby,"The fastest man on four wheels, Ricky Bobby, is one of the greatest drivers in NASCAR history. A big, hairy American winning machine, Ricky has everything a dimwitted daredevil could want, a luxurious mansion, a smokin' hot wife, and all the fast food he can eat. But Ricky's turbo-charged lifestyle hits an unexpected speed bump when he's bested by flamboyant Euro-idiot Jean Girard and reduced to a fear-ridden wreck.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTAL-50-001A.jpg
191-BLRTER-50-001A,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.","Blu-Ray, sci-fi",libib-sync/batch-0012/191-BLRTER-50-001A.jpg
191-BLRTH4-50-001A,The 40-Year-Old Virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTH4-50-001A.jpg
191-BLRTHE-50-001A,The Assassination of Jesse James,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.","Blu-Ray, drama",libib-sync/batch-0012/191-BLRTHE-50-001A.jpg
191-NKNTHE-50-001A,The Assignment,"Jack Shaw has experienced the terror first-hand. He's a top CIA agent who's tracked international killer-for-hire Carlos ""The Jackal"" Sanchez for over twenty years and barely survived Carlos' devastating bombing of a Parisian cafe. Now, he finally gets a break when he discovers Carlos' dead ringer: American naval officer and dedicated family man Annibal Ramirez.","VHS, thriller",libib-sync/batch-0012/191-NKNTHE-50-001A.jpg
191-4K2THE-50-001A,The Boogeyman (Vinegar Syndrome),"The Boogey Man is a 1980 supernatural slasher film about a woman and her brother, still traumatized by a childhood incident involving a mirror, who find themselves stalked by a vengeful supernatural force years later.","4K, horror",libib-sync/batch-0012/191-4K2THE-50-001A.jpg
191-VHSTHC-50-001A,The Capitol Conspiracy,"Martial arts star Don ""The Dragon"" Wilson stars in this action/suspense story. A child is recruited to take part in a secret government experiment which results in him being able to see into the future. Years later, the child is an adult and is working for the government; his latest assignment is to find the other people who were part of the same project. Before long, he discovers the other test subjects usually pop up murdered shortly before he can talk to them, and he realizes he may well be the next target.","VHS, thriller",libib-sync/batch-0012/191-VHSTHC-50-001A.jpg
191-BLRTHD-50-001A,The Editor,A one-time (and now one-handed) master film editor toiling in the cinematic sweatshops of 1970s Italy becomes the prime suspect in a series of brutal murders.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRTHD-50-001A.jpg
191-BLRTHF-50-001A,The Forest,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRTHF-50-001A.jpg
191-BLRTHH-50-001A,THE HOUSE THAT JACK BUILT,Experience this provocative and visually stunning psychological thriller in high definition clarity with this premium physical release. This disc includes the full unrated version of the film alongside a collection of immersive special features for fans of intense cinematic storytelling. It is a must-have addition for collectors seeking to complete their library of modern cult masterpieces.,"Blu-Ray, horror",libib-sync/batch-0012/191-BLRTHH-50-001A.jpg
191-BLRTH7-50-001A,The Human Condition (Criterion Collection),"The Human Condition is a trilogy of Japanese epic war drama films directed by Masaki Kobayashi, following an idealistic pacifist as he is forced through the brutal machinery of the Japanese military and a Manchurian POW camp during World War II.","Blu-Ray, drama",libib-sync/batch-0012/191-BLRTH7-50-001A.jpg
191-BLRTH2-50-001A,The Innkeepers,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRTH2-50-001A.jpg
191-VHSTHM-50-001A,The Man In The Moon,"Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.","VHS, drama",libib-sync/batch-0012/191-VHSTHM-50-001A.jpg
191-BLRTHN-50-001A,The Nice Guys,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,"Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTHN-50-001A.jpg
191-BLRTHP-50-001A,The Paperboy,A reporter returns to his Florida hometown to investigate a case involving a death row inmate.,"Blu-Ray, drama",libib-sync/batch-0012/191-BLRTHP-50-001A.jpg
191-BLRTH9-50-001A,The Prophecy I-II-III (Vinegar Syndrome),"This collection gathers The Prophecy films, beginning with the 1995 fantasy horror film starring Christopher Walken as the fallen angel Gabriel, who wages a war against humanity amid a civil conflict in Heaven.","4K, horror",libib-sync/batch-0012/191-BLRTH9-50-001A.jpg
191-BLRTHL-50-001A,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTHL-50-001A.jpg
191-RRWTHE-50-001A,The Red Queen Kills Seven Times (Arrow),"This high-definition restoration brings a stylish Italian gothic thriller to life with vibrant visual clarity and lossless audio. The collectible set features extensive special features including interviews, scholarly commentary, and an illustrated booklet that explores the film's macabre mystery. It is a definitive edition for genre enthusiasts looking to add a masterfully crafted slasher classic to their physical media library.","Blu-Ray, thriller",libib-sync/batch-0012/191-RRWTHE-50-001A.jpg
191-DVDTHE-50-001A,The Sea Hawk,"The adventures of Oliver Tressilian, who goes from English gentry to galley slave to captain of a Moorish fighting ship.","DVD, drama",libib-sync/batch-0012/191-DVDTHE-50-001A.jpg
191-BLRTH6-50-001A,The Sinful Dwarf (Limited Collector's Edition),"The Sinful Dwarf is a 1973 Danish sexploitation horror film about a young couple who move into a boarding house run by a deranged former child star and her dwarf son, who keep women drugged and captive in the attic.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRTH6-50-001A.jpg
191-BLRTHS-50-001A,The Stepfather (Director's Cut),"Michael Harding returns home from military school to find his mother happily in love and living with her new boyfriend, David. As the two men get to know each other, Michael becomes more and more suspicious of the man who is always there with a helpful hand. Is he really the man of her dreams or could David be hiding a dark side?","Blu-Ray, horror",libib-sync/batch-0012/191-BLRTHS-50-001A.jpg
191-BLRTHG-50-001A,The Texas Chainsaw Massacre: The Beginning,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.","Blu-Ray, horror",libib-sync/batch-0012/191-BLRTHG-50-001A.jpg
191-BLRTHR-50-001A,The Transporter,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.","Blu-Ray, action",libib-sync/batch-0012/191-BLRTHR-50-001A.jpg
191-BLRTH3-50-001A,The Watch,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood – and the world – from total extermination.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTH3-50-001A.jpg
191-BLRTHW-50-001A,The Wrestler,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.","Blu-Ray, drama",libib-sync/batch-0012/191-BLRTHW-50-001A.jpg
191-VHSTH2-50-001A,Thelma & Louise,"Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.","VHS, comedy",libib-sync/batch-0012/191-VHSTH2-50-001A.jpg
191-BLRTH8-50-001A,Thief (Criterion Collection),"Thief is a 1981 neo-noir crime film written and directed by Michael Mann, starring James Caan as a professional jewel thief planning one last big score before going straight.","Blu-Ray, drama",libib-sync/batch-0012/191-BLRTH8-50-001A.jpg
191-BLRTHI-50-001A,This Is 40,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTHI-50-001A.jpg
191-BLRTH5-50-001A,This Is The End,"This high-definition physical release offers a premium home viewing experience of the hit apocalyptic comedy with stunning visual clarity and immersive audio. It includes a variety of exclusive bonus features like deleted scenes, behind-the-scenes featurettes, and a gag reel that provide a deeper look into the star-studded production. This disc is an essential addition for fans of ensemble humor and over-the-top supernatural action looking for the best possible picture quality.","Blu-Ray, comedy",libib-sync/batch-0012/191-BLRTH5-50-001A.jpg
